idAS,nom_orga,nom_event,genre,nb_abonne
28,Quality Choice,Samsung,Action|Drama,322567
8,Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,Asus,Thriller,132950
54,Quality Choice,Oppo,Drama,133139
21,Triple Complex Diabetonic,Sharp,Western,58080
32,Amoxicillin,Pantech,Drama,61230
94,Laxative pills,Samsung,Drama|Romance,411667
47,Naproxen Sodium,Samsung,Drama,43197
90,EPZICOM,Nokia,Comedy,380439
60,Atomoxetine hydrochloride,Asus,(no genres listed),81289
81,SERTRALINE HYDROCHLORIDE,LG,Action|Adventure|Drama|Romance,347801
29,PHOTOSHOT 3D BB BALM,Eten,Documentary,125870
57,Allergy,verykool,Thriller,142353
89,meijer,LG,Comedy|Drama,60060
43,Allergy Relief,Spice,Drama,121845
81,The First Ampoule Essence BB,Micromax,Children|Drama,240300
15,VITALUMIERE AQUA,BlackBerry,Drama,31018
4,Sunmark Calcium Antacid,alcatel,(no genres listed),93778
10,Gentamicin sulfate,Motorola,Drama|Romance,278298
94,Tetracaine,Allview,Action|Thriller,344563
63,SHISEIDO FUTURE SOLUTION LX TOTAL RADIANCE FOUNDATION,Lenovo,Documentary|Mystery,21953
64,ANTIDANDRUFF,Samsung,Horror|Thriller,233471
27,Albutein,Lenovo,Documentary,237863
84,Multi Vitamin Infusion Pediatric,HTC,Crime|Drama,499347
27,Bikini Zone MEDICATED After Shave Fresh Scent,QMobile,Drama|Romance,174732
12,Instant Hand Sanitizer,Nokia,Action|Comedy,265091
30,Anzemet,HTC,Drama,199869
99,Rexall Nicotine,Meizu,Action|Drama,192557
22,MEIJER CAPSAICIN,LG,Comedy|Romance,207986
20,A and D,Motorola,Drama,212175
45,Viscum Echinacea,LG,Sci-Fi,29391
34,Aspirin,Micromax,Comedy|Sci-Fi,290614
64,Jafra,HTC,Crime|Horror|Thriller,353608
3,Bupropion Hydrochloride,Lava,Drama,440874
84,Butorphanol Tartrate,LG,Documentary,122858
30,THERACYS,Huawei,Action|Adventure,274370
52,AZITHROMYCIN,ZTE,Comedy,210877
30,Coppertone TattooGuard Sunscreen,Asus,Documentary|Horror,479894
70,Ropinirole Hydrochloride,Acer,Comedy|Romance,249733
49,FENOFIBRATE,Infinix,Adventure|Drama|Western,128692
10,Citrate of Magnesium,Maxwest,Documentary|Musical,127893
42,Cromolyn Sodium,Philips,Comedy|Drama,409317
36,PROCORT,LG,Horror|Mystery|Thriller,130527
25,Arizona Ash,Honor,Adventure|Drama,181156
58,Phentermine Hydrochloride,Energizer,Action|Adventure,91444
91,Stool Softener,NIU,Horror|Mystery|Thriller,357278
64,Sulfamethoxazole and Trimethoprim,T-Mobile,Horror|Sci-Fi,258332
8,American Cockroach,BlackBerry,Crime|Drama,254695
97,Texas Knows Allegy Relief,Asus,Children|Drama,46368
56,Losartan Potassium,Yezz,Comedy,398386
10,ANASTROZOLE,HTC,Drama,131427
96,Amoxicillin,Gionee,Drama,86275
58,Zolmitriptan,Honor,Thriller,195862
17,CLE DE PEAU BEAUTE SHEER FLUID VEIL,Acer,Documentary,202299
52,NIVEA for Men Replenishing Lip Balm,Gionee,Action|Adventure|Romance|Western,433436
50,Motion sickness,Asus,Comedy|Drama,314678
72,Furosemide,LG,Comedy|Drama|Musical,313659
26,Sprains Strains,Apple,Comedy|Documentary,403720
85,Hydromorphone Hydrochloride,Nokia,Horror|Mystery|Thriller,124956
67,Zinc Sulfate,BLU,Drama,438083
19,Loris BZK,Motorola,Action|Animation|Comedy|Sci-Fi,322324
41,Leader Aspirin,BLU,Action|Adventure|Drama|Romance|War,35889
94,TRICON,Asus,(no genres listed),81541
55,Breech Baby,Samsung,Action,416319
35,calcium antacid,Micromax,Crime|Western,457883
7,Lotrimin,i-mate,Drama|Romance,144892
60,Coppertone,XOLO,Action|Adventure|Animation|Fantasy|Sci-Fi,212420
12,CEFOTAXIME,BLU,Documentary|Musical,128966
66,SILICEA,verykool,Drama|Romance,73120
24,Acremonium strictum,BlackBerry,Drama|Horror,210465
59,Smooth Brome Pollen,Maxon,Drama,454826
67,No7 Protect and Perfect Foundation Sunscreen Broad Spectrum SPF 15 Deeply Honey,Micromax,Drama,345132
6,Formu Care Anti Itch,Nokia,Comedy|Romance,479858
54,Namenda,Nokia,(no genres listed),284615
71,Amlodipine besylate/atorvastatin calcium,i-mobile,Drama|Romance,317431
31,Gelato Homecare Vivid Neutral,Realme,Action|Adventure|Sci-Fi,101751
82,OCTREOSCAN,Motorola,Drama|Horror|Thriller,199383
100,Apanol,Oppo,Adventure|Romance,465555
26,maximum strength,Siemens,Crime|Drama|Thriller,369360
52,Tobramycin Sulfate,Oppo,Action,405208
75,fentanyl citrate,Xiaomi,Drama,20347
85,PROPRANOLOL HYDROCHLORIDE,alcatel,Comedy|Drama|Romance,260770
38,Doxorubicin Hydrochloride,Acer,Documentary,286791
39,Lym D,verykool,Drama,277712
25,Degree,ZTE,Drama,74342
6,TOBI,VK,Action|Adventure|Drama|Romance|Thriller,216494
87,health mart ibuprofen,T-Mobile,Adventure|Romance,78687
76,FibroCane CALM,Oppo,Drama|Romance|War,443886
39,Megestrol Acetate,LG,Drama|Romance,230942
36,Famotidine,Wiko,Comedy|Drama,137170
73,mally Face Defender Foundation,Samsung,Comedy,263167
12,Night Magic,Motorola,Drama,102461
22,Treatment Set TS348467,BLU,Drama|Romance,183905
90,Suave,Gigabyte,Drama,51112
25,NWC21 NATURAL SUN PROTECTOR,Sagem,Crime|Drama|Film-Noir,188710
78,Enalapril Maleate,HTC,Action|Drama|Romance|War,163984
58,Sterile Water,Yezz,Comedy|Romance,207408
7,Anti-Bacterial Hand,LG,Drama,136289
26,Quetiapine fumarate,Samsung,Drama,236042
16,Amitriptyline Hydrochloride,Infinix,Drama,336293
88,RED GINSENG FERMENTED SUN,Amoi,Drama|Horror|Mystery,155929
80,Hydrogen Peroxide,ZTE,Comedy|Horror|Romance,136567
3,Creations Garden,Motorola,Adventure|Comedy|Drama,288215
84,Conjunctiva Argentum,Intex,Comedy,430126
30,CEFTRIAXONE,alcatel,Action|Western,58376
50,Iodent Fluoride Toothpaste,Pantech,Drama,325644
16,Kleenex Ultra Moisturizing Hand Sanitizer,BLU,Comedy|Drama,343641
65,Mucus DM,Infinix,Drama,172113
98,Assured Day time Cold and Cough,alcatel,Comedy|Horror,421820
48,Fluoxetine,Motorola,Drama|War,490169
95,Methotrexate,Dell,Comedy|Drama,428491
17,Helium,Nokia,Action|Horror|Thriller,119299
96,Humalog,HTC,Drama,419292
85,Propafenone HCl,HTC,Action|Adventure|Drama,154151
69,CITRUCEL,alcatel,Horror|Romance,436718
65,Fioricet,Ulefone,Thriller,348971
21,Naproxen Sodium,Spice,Comedy|Romance,152292
48,TC EnrichedFoam,Sony,Drama,394861
79,Treatment Set TS346963,Micromax,Comedy|Drama,27208
18,Naproxen,Samsung,Drama|War,103483
86,TAZTIA,Samsung,Adventure|Children|Drama|Sci-Fi,73330
42,Irbesartan,Samsung,Drama|War,254842
19,NORTRIPTYLINE HYDROCHLORIDE,Sony,Drama,167956
18,Flagyl ER,ZTE,Adventure|Children|Fantasy|Western,421145
18,Terconazole,Allview,Children|Drama,22643
18,Gastropanpar,BLU,Adventure|Drama|Fantasy|Horror|Sci-Fi,148402
90,Dulcolax,Huawei,(no genres listed),358924
13,Povidone Iodine Prep Pad,Honor,Drama,260846
84,METFORMIN HYDROCHLORIDE,Vodafone,Action|Crime|Drama,215616
88,Glycopyrrolate,alcatel,Drama|Horror,448866
13,MultiHance,Nokia,Action|Adventure|Fantasy,203724
76,Dextrose,i-mate,Comedy|Drama,219905
85,Nupercainal Bio-Active Hemorrhoidal,Wiko,Comedy|Romance,84180
75,Dry Scalp Care,Microsoft,Action,77135
47,Magnesium Citrate,Samsung,Horror,327803
60,Antiseptic Mouthrinse,ZTE,Comedy|Drama,175306
87,Benzonatate,Asus,Children|Drama,351757
15,Budpak Baby Teething Oral Pain Reliever,HP,Action|Animation|Comedy|Crime|Drama|Mystery|Romance|Thriller,116102
49,Acyclovir,Asus,Action|Thriller,74403
65,Oxycodone and Acetaminophen,Spice,Crime|Mystery,107513
98,Amoxicillin,Yezz,Adventure|Fantasy,78624
5,"Pollens - Trees, Russian Olive Elaeagnus angustifolia",Apple,Drama|Mystery,121252
20,GUNA-LIVER,XOLO,Action|Animation|Drama|Sci-Fi,159646
40,VANACOF DM,alcatel,Comedy|Drama|Romance,138347
64,Peptic Relief,Nokia,Comedy|Drama,475967
66,Carisoprodol,Samsung,Crime|Thriller,124966
5,SOMAVERT,Asus,Drama|Mystery,283545
56,SOUTHERN CHEAT CHESS POLLEN,Nokia,Drama|Thriller|War,192019
52,Good Sense Fiber Laxative,Tel.Me.,Action|Crime|Musical|Romance,341176
99,Zorvolex,Xiaomi,Comedy|Romance|War,497500
55,Hydroxychloroquine sulfate,Nokia,Documentary|Horror,121909
37,Silver Sulfadiazine,Gigabyte,Drama|Horror|Mystery|Thriller,154987
1,Senna S,Motorola,Drama,53899
30,Divalproex Sodium,Philips,Adventure|Animation|Children|Comedy|Fantasy,316239
41,Betamethasone Dipropionate,Maxon,Animation,382584
73,MagneBind 400 Rx,Huawei,Comedy,46206
67,CLINIQUE,HTC,Horror|Mystery,424388
20,Eye Irrigating,ZTE,Drama,338984
96,ERYTHROMYCIN,Honor,Action|Comedy|Crime|Thriller,338942
57,Alprazolam,Panasonic,Drama,492919
48,Glyburide and Metformin Hydrochloride,LG,Action|Comedy|Crime,124407
86,CENTER-AL - LOLIUM PERENNE POLLEN,Motorola,Comedy|Romance,462345
34,Treatment Set TS346791,BLU,Documentary|War,215352
64,Amlodipine Besylate,Samsung,Comedy|Horror,323396
25,Softlips Flavor Fusions Pomegranate Blueberry,Samsung,Drama,189451
8,Prednisolone Acetate,Sony,Drama,451274
5,VALTREX,Samsung,Comedy|Crime|Drama,280336
82,go wipes,Yota,Comedy,402511
77,SHISEIDO UV PROTECTIVE COMPACT (REFILL),Philips,Action,499864
64,Ivory Oil Controlling Makeup Broad Spectrum SPF 15,Energizer,Animation|Fantasy,327511
15,MUSCLE EASE,Icemobile,Drama,420200
42,Cold Relief,Nokia,Western,328212
38,Tretin-X,Huawei,Drama,472129
34,Garnier Clean Blackhead Eliminating Scrub,Motorola,Comedy|Romance,480493
42,buprenorphine hydrochloride,Qtek,Adventure|Animation|Comedy,481544
43,Lisinopril,LG,Fantasy|Musical,240856
99,Procainamide Hydrochloride,Oppo,Documentary,62931
15,Theo-24,i-mate,Comedy,263958
30,FaceCoTZ,Energizer,Comedy|Horror|Sci-Fi,378526
51,Diazepam,alcatel,Children|Drama,240152
33,Free Hand,Vodafone,Romance|Western,106682
55,Candy Coated Apple anti-bacterial SCENTED HAND SANITIZER,BLU,Action|Horror|Sci-Fi|Thriller,320531
81,Clonazepam,Pantech,Comedy|Drama|Romance,301304
67,LBEL EFFET PARFAIT Spots Reducing Effect Foundation SPF 18 - OBSCURE 10,T-Mobile,Action|Comedy|Crime,347880
93,Garnier Skin Renew,Samsung,Drama,170986
59,Photocil,Micromax,Drama,113270
49,Cuprum 17 Special Order,Micromax,Action|Adventure|Romance,199151
73,Synercid,Huawei,Adventure|Drama,459896
87,Otis Clapp Ultraprin,Intex,Comedy|Thriller,318944
99,ELF Flawless Finish Foundation SPF 15 Oil Free,Modu,Comedy,208557
27,DEFENDER Antiseptic Foam Hand Sanitizer Alcohol-Free,Motorola,Romance|Western,26053
87,Norethindrone,Bird,Crime|Drama,220834
40,Furosemide,Nokia,Crime|Drama,310436
76,NeoStrata Antibacterial Facial Cleanser,Samsung,Comedy,462061
85,REQUIP,Icemobile,(no genres listed),83764
94,Eastern Cottonwood,BenQ,Drama,275456
45,Diabetic Siltussin DM DAS-Na,ZTE,Comedy|War,19307
15,ANTIBACTERIAL,XOLO,Drama|Thriller,371806
44,Citalopram,BLU,Adventure|Comedy|Musical|Romance,343931
78,Smart Sense Hydrocortisone,i-mate,Thriller,174362
9,Aspirin,LG,Drama,178386
26,Sodium Sulfacetamide,Philips,Comedy|Drama,79933
95,RECOTHROM,Nokia,Children|Comedy|Fantasy,445116
23,OXYGEN,alcatel,Comedy|Drama|Romance,283947
70,Cataracts,Yezz,Comedy|Fantasy|Horror,388344
35,Apraclonidine Ophthalmic,Allview,Children|Comedy|Drama,336843
44,Hydrocodone Bitartrate and Acetaminophen,Allview,Comedy|Drama|Romance,167721
86,Glycopyrrolate,Meizu,Documentary,105573
25,Ethosuximide,Acer,Drama,29870
1,Preboost,Celkon,Action|Adventure|Animation|Children|Comedy|Romance,445447
27,ADVATE,BenQ,Comedy,159838
38,NARS PURE RADIANT TINTED MOISTURIZER,Pantech,Documentary,106622
32,Vertra SPF 38 Foundation Sunscreen Face Kona Gold Shane Dorian Signature Tint,BLU,Drama|Romance,364920
76,Sleep Aid,Samsung,Drama,181079
78,pioglitazone hydrochloride,Maxwest,Comedy,335635
16,Lollicaine Pina Colada,Nokia,Drama|War,248409
34,Propranolol Hydrochloride,Nokia,Comedy,490800
1,Naproxen Kit,QMobile,Comedy|Drama|Romance,287475
75,FEXOFENADINE HYDROCHLORIDE,Qtek,Comedy|Crime|Drama|Western,289583
68,Western Family Pain Relieving,verykool,Drama,256457
59,KLAR and DANVER ANTIBACTERIAL HAND,HTC,Comedy|Drama,215636
88,athletes foot,LG,Comedy|Drama,334023
31,MEDI-FIRST Ibuprofen,alcatel,Fantasy|Musical,204030
80,Koh Gen Do Aqua Foundation,LG,Comedy|Drama|War,107853
84,Naproxen,Philips,Drama,471028
69,Nystatin,Samsung,Animation|Children|Comedy,214290
33,CARBAMAZEPINE,Wiko,Drama,243443
69,ESIKA 3-IN-1 PRO MAKE UP FOUNDATION SPF 20 BASE DE MAQUILLAJE PARA ROSTRO 3-EN-1 PRO FPS 20,Samsung,Comedy|Drama|Romance,38609
100,Curly Dock,Lenovo,Drama,35184
70,Risperidone,Lenovo,Drama|Romance,145379
67,Ketorocaine LM Kit,Philips,Documentary,342990
63,Simvastatin,Samsung,Thriller,350043
90,Gabapentin,LG,Comedy|Romance,142539
89,Dove,Amoi,Crime|Drama,359858
76,Dexamethasone,Samsung,Drama,161810
60,TopCare,Xiaomi,Drama,250883
59,IBUPROFEN,Sony,Comedy|Crime,374544
78,Ropinirole,BLU,Drama|Thriller,126571
99,Leader Camphor Phenol Gel,alcatel,Action|Crime|Thriller,366970
66,Sensitive Tooth Paste,alcatel,Adventure|Children|Drama,237352
59,No Pain More Gain,Asus,Drama,166950
43,Chlorpromazine Hydrochloride,Philips,Action|Adventure|Sci-Fi,384801
42,Aminosyn,Wiko,Crime|Film-Noir|Mystery|Thriller,148715
24,Atenolol,Siemens,Drama|Horror|Mystery|Thriller,423937
82,leader antacid,alcatel,Documentary,29724
13,Blistex,Allview,Documentary,199953
3,CD Creme De Rose Plumping Lip Balm,BlackBerry,Documentary,157091
50,Pepcid AC,Motorola,Drama,289760
15,equaline nighttime cold and flu relief,HTC,Action|Crime|Drama|Thriller,430996
36,Ropivacaine Hydrochloride,Motorola,Action|Animation|Comedy|Sci-Fi,248340
6,zoledronic acid,Gionee,Comedy|Drama,281674
20,Regional Allergies Desert U.S.,Celkon,Drama|Musical|Romance,42127
32,Non-Prescription Strength Acid Reducer,Motorola,Children|Musical|Romance,484407
40,Epiphysis 8,Apple,Documentary,262286
96,Virt-Vite Plus,Acer,Action|Crime|Drama,105592
25,GABAPENTIN,Micromax,Sci-Fi,113597
86,OPTICAL ORIGINAL EYE DROPS,Samsung,Documentary|Musical,474331
9,Indomethacin,ZTE,Drama|Western,331239
88,Correway Sunscreen (Non-waterproof),Telit,Action|Drama,264458
11,Normosol-R,vivo,Thriller,179729
20,BuPROPion Hydrochloride,Samsung,Drama,65249
68,quetiapine fumarate,Samsung,Drama,333400
28,MILK OF MAGNESIA CHERRY,Motorola,Action|Crime|Drama,173734
85,CENTER-AL - KOCHIA SCOPARIA POLLEN,BLU,Drama,243424
83,Crest plus Scope and extra whitening,Micromax,Action|Animation,435566
12,Red Alder,Bird,Crime|Drama,172634
66,ZALEPLON,Philips,Adventure|Drama|Romance,469326
44,Sinuchron,vivo,Comedy|Romance,481293
50,Leader Premenstrual,vivo,Horror,327302
20,Nadolol,Samsung,Comedy,178992
61,NARS FOUNDATION,Wiko,Drama,272230
13,Ibuprofen,Samsung,Action|Adventure|Fantasy|Horror,296206
53,Allergy,Samsung,Children|Drama,108396
18,Bromfenac,alcatel,Comedy|Horror,159932
1,Cotton Linters,LG,Documentary,317526
68,ESSENTIAL SOLUTION COENZYME Q10 MASK SHEET,Meizu,Action|Crime|Mystery,186318
14,Ibuprofen,Motorola,Drama|Romance,381380
63,Hepataplex,Samsung,Fantasy|Horror,371611
8,Moisture Renew,Samsung,Drama,435021
89,Amitriptyline Hydrochloride,Spice,Drama|Horror,334605
44,triamcinolone acetonide,Yezz,Action|Crime|Thriller,261964
4,ARANESP,Panasonic,Drama|Horror,405428
73,ULMUS AMERICANA POLLEN,Asus,Drama|Romance,474732
33,Pramoxine Hydrochloride,Huawei,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,349331
39,FLUMAZENIL,Honor,Action|Thriller,161617
70,Revlimid,Apple,Comedy|Musical,293182
90,Ibuprofen and Pseudoephedrine Hydrochloride,Icemobile,Comedy|Horror,401130
49,INSTANT HAND SANITIZER,HTC,Western,241078
45,Linea Jose Ignacio Sunscreen Broad Spectrum SPF30,HTC,Romance|War,455799
67,Fentanyl,Sewon,Drama,97965
87,Kerasal PF-10,Micromax,Drama|Horror|Romance,217368
52,Helium,BLU,Comedy,388057
27,Haloperidol Decanoate,Asus,Horror,25247
30,EZ-Quit Control,Energizer,Drama,424576
79,Simulect,Samsung,Drama,292318
55,Cockroach American,i-mate,Adventure|Comedy,328982
13,Clearasil PerfectaWash,Samsung,Comedy,369306
18,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,LG,Action,61678
63,Old Spice Wild Collection,Celkon,Comedy|Drama,480262
33,acid reducer,Wiko,Drama|War,286489
34,Furosemide,Samsung,Drama,395521
29,Tussin DM,verykool,Comedy,25007
88,Regular Strength Acid Reducer,LG,Action|Comedy|Western,286233
72,Lubriderm Daily,Samsung,Horror|Mystery|Sci-Fi,324176
84,Wheat Stem Rust,Bird,Drama,363186
44,Haloperidol,Sewon,Documentary,204474
26,REPARA,LG,Adventure|Drama|Romance,346897
90,NARS ALL DAY LUMINOUS FOUNDATION,Gionee,Documentary,450900
82,Pure Force,Gigabyte,Action|Crime|Thriller,489056
93,Leflunomide,Samsung,Horror,226878
62,Trauma Relief Gel,Asus,Drama,284339
5,Grapefruit,Huawei,Action,296235
51,Bisacodyl,Nokia,Comedy|Drama|Thriller,138922
60,DG BODY,Ericsson,Western,191366
97,CVS Pharmacy Dandruff,Meizu,Adventure|Animation|Children|Comedy|Crime,216375
25,LEVETIRACETAM,alcatel,Drama,169964
7,Diamox Sequels,LG,Animation|Documentary|War,356525
7,Alprazolam,LG,Drama,411232
87,Desert Harvest RELEVEUM,Motorola,Comedy|Crime|Drama|Mystery,331800
64,Risperidone,Xiaomi,Drama,301153
20,Glyburide,Philips,Drama|Thriller,324760
82,Good Care Sterile Scrub Brush with PCMX,Nokia,Crime|Drama|Thriller,274483
23,Metformin Hydrochloride,Huawei,Comedy|Romance,239335
35,Brimonidine Tartrate,Gionee,Drama|Film-Noir,445098
35,Duloxetine hydrochloride,Prestigio,Comedy|Romance,342030
75,Metaxalone,Intex,Comedy|Drama|Romance,434038
72,TUMS,ZTE,Animation|Children|Comedy|Musical,254494
69,PRO-CHLO,Karbonn,Drama,303315
32,Warfarin Sodium,LG,Drama,425137
47,CONGESTAC,Micromax,Animation|Comedy|Sci-Fi,110579
7,Carbamazepine,BLU,Action|Comedy,242861
92,FaBB Tablets,YU,Documentary,298998
47,Bacti-Foam,Xiaomi,Horror|Sci-Fi,281042
68,health mart allergy complete d,LG,Horror|Thriller,251102
65,Divalproex Sodium,verykool,Action|Comedy|Thriller|Western,296860
88,Blister Blaster,LG,Comedy,354794
60,Help I have allergies,Meizu,Comedy,297260
69,Calypxo Pain Relief,Celkon,Comedy|Musical,157552
85,RISPERDAL,HTC,Comedy|Drama,434017
31,Premium Whitening,Huawei,Horror,436670
90,dg health pain relief pm,LG,Drama|War,495136
28,Blue Lizard Face,Tecno,Thriller,13701
64,Sodium Bicarbonate,Samsung,Comedy|Musical|Western,447482
58,Pleo Alb,Xiaomi,Drama,201377
2,GoodSense,Motorola,Comedy,85426
71,Ifosfamide,alcatel,Comedy|Western,406394
30,Headache Relief,Mitsubishi,Comedy|Drama,211385
84,ACER NEGUNDO POLLEN,Sony,Action|Children|Fantasy,241108
78,Maximum Strength Acid Reducer,Maxwest,Horror|Thriller,32018
7,Cetirizine Hydrochloride,Gigabyte,Action|Drama|Fantasy,44993
48,Metoprolol Tartrate,Tecno,Action|Adventure|Fantasy,443679
54,AMOXICILLIN AND CLAVULANATE POTASSIUM,Xiaomi,Drama|Musical,378465
51,bareMinerals 5-in-1 BB Advanced Performance Eyeshadow Broad Spectrum SPF 15,Celkon,Action|Adventure|Drama,194439
91,Prednisone,Samsung,Drama,227170
10,Autumn Medley Antibacterial Foaming Hand Wash,BLU,Documentary,51417
3,ACNE FREE,Samsung,Action|Comedy,177471
61,Clear Anti Itch,LG,Children,273085
62,Dextromethorphan HBr 15 mg,Huawei,Adventure|Children|Drama|Fantasy|IMAX,356180
29,PRICE CHOPPER,Sagem,Crime|Drama|Sci-Fi|Thriller,450827
23,Lansoprazole,Samsung,Comedy|Sci-Fi,380974
50,WAL SOM,alcatel,Drama,64314
83,Soltamox,BLU,Action|Crime|Thriller,29370
61,Allergy,Mitsubishi,Crime|Thriller,345278
77,UREA HYDRATING TOPICAL,Acer,Drama|Horror|Thriller,96948
48,HEADACHE RHEUMATISM,ZTE,Musical,410252
66,Hydroxyzine Hydrochloride,Huawei,Comedy,477422
58,smart sense tussin dm,Samsung,Horror|Mystery,62465
97,HalfLytely and Bisacodyl Bowel Prep with Flavor Packs,HTC,Crime|Drama|Film-Noir,479844
2,Xylocaine,LG,Comedy|Drama|Mystery|Thriller,146588
71,Enalapril Maleate,Spice,Animation|Children|Musical,462684
32,Cyclobenzaprine Hydrochloride,Vodafone,Drama|Musical|Romance,132497
33,ATACAND HCT,ZTE,Comedy|Thriller,79989
64,BENALDRYL,LG,Horror|Sci-Fi,24425
38,stop hair,ZTE,Romance,73029
31,Cetirizine Hydrochloride,Archos,Drama|Fantasy|Musical,470091
76,Up and Up anti diarrheal,Micromax,Comedy|Crime|Drama,443116
5,Flurazepam,Panasonic,Comedy|Horror,53720
31,venlafaxine hydrochloride,HTC,Comedy|Romance,134777
64,Hydroxychloroquine Sulfate,Huawei,Drama|Thriller,411434
12,Borba Age Defying,Haier,Horror|Thriller,12273
61,Scorodite Saccharum Special Order,Plum,Musical,337864
35,FORTAZ,LG,Horror,186287
43,Kapok,Nokia,Action|Adventure|Fantasy|Sci-Fi,365098
55,SHISEIDO SHEER AND PERFECT FOUNDATION,Meizu,Drama,53159
92,ORFADIN,Karbonn,Action|Sci-Fi|Thriller,475985
68,in control nicotine,Archos,Thriller,73781
6,Antibacterial Hand -Vanilla Brown Sugar,Sagem,Horror|Thriller,118093
36,Guanfacine Hydrochloride,Samsung,Drama|Romance,424905
86,Griseofulvin,Pantech,Adventure|Children|Comedy,302759
73,Tizanidine Hydrochloride,Tel.Me.,Crime|Drama|Thriller,389664
66,up and up cold and hot medicated,Samsung,Action|Crime|Romance|Thriller,176040
62,La Creme,Plum,Sci-Fi,476969
62,Amlodipine Besylate,Orange,Children|Comedy,230698
35,Colic,Haier,Drama|War,118376
60,Mirtazapine,Nokia,Drama,491339
22,Colgate,Samsung,Drama|Romance|Thriller,235007
36,Dial Clear and Refresh Antibacterial Hand Soap,Celkon,Thriller,375346
24,Diphenoxylate Hydrochloride and Atropine Sulfate,Amoi,Drama,180799
92,Hamster Epithelium,alcatel,Crime|Thriller,357593
75,Oral Gel,Innostream,Drama|Romance,86064
93,FLORIL TEARS,BlackBerry,Comedy,140583
73,Bacitracin Zinc,Huawei,Comedy,484157
12,Buspirone HCl,NIU,Drama,157257
31,Atenolol,QMobile,Drama,240041
30,Clarithromycin,Samsung,Action|Comedy|Crime,218232
44,MembraneBlue,Oppo,Animation|Comedy,460976
53,Arnica Plus,vivo,Documentary,70313
6,Extra Strength Pain Reliever,BLU,Documentary,76620
76,Lisinopril,Nokia,Comedy|Drama|Romance|Thriller,249880
91,Midazolam,LG,Drama,165729
59,Docetaxel,Ericsson,Drama|Romance|War,141399
39,Amcinonide,Amoi,Crime|Drama|Romance|Thriller,433120
20,RYTHMOL,Ericsson,Comedy|Drama|War,257109
2,Carvedilol,Panasonic,Comedy|Horror|Thriller,158197
100,Tilia Fe,Philips,Drama,226054
67,Womens Mitchum Advanced Invisible Antiperspirant Deodorant,ZTE,Comedy|Drama,335129
59,NUEDEXTA,Lava,Drama|Musical,84273
28,NeoStrata HQ Skin Lightening,Samsung,Comedy|Drama,183944
43,Lisinopril,Asus,Documentary,315760
79,GIVEN BY NATURE SHEA BUTTER MASK SHEET,Infinix,Documentary,498053
25,Hydrocortisone,Panasonic,Comedy|Romance,392700
63,Alendronate Sodium,XCute,Crime|Drama|Mystery|Romance,275377
61,Canary Grass Pollen,Realme,Comedy,458103
73,GFA First Aid,HTC,Horror|Thriller,362695
11,Toms Wicked Fresh Cool Peppermint,Yezz,Action|Crime|Drama|Thriller,311819
50,EQUALINE BLUE ICE PAIN RELIEVING,Pantech,Thriller,401193
42,Morphine Sulfate,Celkon,Action|Comedy|Crime|Thriller,401971
70,menstrual pain relief,alcatel,Drama|Romance,351006
39,Acetaminophen and Codeine Phosphate,Sony,Action|Comedy|Crime,385882
14,Penicillium roquefortii,LG,Drama,236361
10,Nitetime D,Samsung,Action|Sci-Fi|Thriller,129578
59,Carbinoxamine Maleate,Celkon,Comedy|Drama|Romance,250401
60,Adderall,Micromax,Action|Sci-Fi,338840
17,Bright Solutions Antibac,LG,Drama,428359
72,Estradiol,Prestigio,Crime|Drama|Thriller,254432
36,Tryptophan,Samsung,Drama,409971
43,Coricidin HBP Maximum Strength Flu,BLU,Documentary,159148
99,Peptic Relief,BLU,Documentary,364012
65,White Mulberry,Wiko,Crime|Drama|Film-Noir,47305
68,Transanosil,Nokia,Action|Drama|War,289481
39,Lisinopril and hydrochlorothiazide,Micromax,Comedy|Drama|Romance,209227
87,Day Time Cold and Flu,Microsoft,Comedy,66894
8,Promethazine Hydrochloride and Codeine Phosphate,Lenovo,Comedy|Crime|Thriller,105333
82,Water Additive,Sagem,Drama|Mystery|Romance,403709
79,Bellagio Sunscreen SPF 8,Microsoft,Adventure|Comedy|Sci-Fi,132957
59,Benazepril Hydrochloride and Hydrochlorothiazide,Yezz,Drama,83413
53,Simvastatin,Siemens,Action|Crime|Thriller,387894
3,Lovenox,Samsung,Drama|Horror|Thriller,219600
24,Trazodone Hydrochloride,Motorola,Documentary,447971
27,Yves Saint Laurent Teint Resist,Motorola,Documentary,92686
40,Isosorbide Dinitrate,vivo,(no genres listed),266599
29,Lamotrigine,Telit,Action|Crime,497772
2,Azithromycin,Motorola,Documentary,143124
1,Doxepin Hydrochloride,Samsung,Drama|War,348281
12,Metformin Hydrochloride,Ulefone,Drama,20140
28,Double Antibiotic,alcatel,Drama|Romance,229098
67,MIGERGOT,Samsung,Horror|Sci-Fi,12413
80,HYDRALAZINE HYDROCHLORIDE,Samsung,Comedy,85227
60,Oxygen,LG,Drama,379673
94,Pramipexole dihydrochloride,Samsung,Action|Adventure|Animation|Comedy|Sci-Fi,410273
27,Dermadrox,Samsung,Comedy,121347
