idAS,nom_event,date_event,organisateur,genre
17,Energizer,1/28/2021,Bytecard,Documentary|Musical
3,Sony,5/19/2023,Bamity,Crime|Drama|Thriller
89,Samsung,4/19/2024,Voltsillam,Documentary
82,Micromax,7/6/2024,Overhold,Action|Comedy
83,Gionee,8/14/2021,Span,Drama|Romance|War
68,Motorola,11/25/2024,Zaam-Dox,Action|Sci-Fi
32,Motorola,6/29/2024,Flowdesk,Comedy|Crime|Mystery
33,Honor,12/24/2023,Stringtough,Drama|Thriller
76,Samsung,6/12/2022,Redhold,Action
20,Celkon,11/5/2022,Redhold,Comedy|Romance|Sci-Fi|Thriller
78,ZTE,5/23/2023,Bigtax,Comedy|Horror|Sci-Fi|Thriller
62,Meizu,9/10/2021,Treeflex,Drama|Horror|Thriller
64,vivo,5/12/2020,Fixflex,Drama
13,ZTE,2/9/2025,Alphazap,Action|Drama|Thriller
39,Samsung,6/8/2023,Tin,Drama
14,Pantech,7/9/2024,Cookley,Drama
4,Sony,11/23/2021,Andalax,Adventure|Children|Fantasy
7,Celkon,5/5/2020,Alpha,Comedy|Romance
75,Amoi,4/7/2021,Daltfresh,Comedy|Drama
86,Coolpad,12/30/2022,Lotlux,Drama|Thriller
1,Honor,6/8/2023,Tresom,Drama
87,Samsung,7/16/2023,Bytecard,Drama|War
95,ZTE,8/29/2020,Fix San,Drama|War
74,BLU,2/20/2025,Sub-Ex,Drama|War
37,Micromax,12/7/2021,Bamity,Drama|Fantasy|Thriller
37,LG,3/9/2020,Namfix,Action|Romance|Thriller
23,Sony,1/27/2022,Tempsoft,Comedy|Drama|Romance
76,Qtek,4/10/2020,Flexidy,Drama
40,Nokia,12/17/2023,Zoolab,Action|Drama
97,Pantech,12/20/2020,Quo Lux,Comedy|Crime|Mystery|Romance|Thriller
45,Huawei,9/20/2023,Bigtax,Action|Crime|Drama
39,LG,10/8/2024,Tresom,Drama
14,Haier,8/30/2021,Veribet,Adventure|Drama|Thriller
25,Sagem,12/13/2023,Fintone,Drama
98,Celkon,8/9/2024,Tres-Zap,Action|Drama|Thriller
91,Samsung,7/17/2021,Voltsillam,Drama|Romance
58,Karbonn,6/19/2022,Solarbreeze,Action|Horror|Mystery|Thriller
100,verykool,3/11/2020,Andalax,Comedy
31,ZTE,9/11/2022,Zoolab,Adventure|Crime|Drama|Fantasy|Mystery|Thriller
63,HTC,4/25/2024,Konklux,Comedy|Sci-Fi
42,Huawei,6/17/2024,Bigtax,Drama|War
100,Samsung,5/22/2020,Home Ing,Documentary
74,Allview,3/30/2020,Tin,Crime|Film-Noir|Thriller
44,LG,5/29/2023,Bitchip,Drama|Romance
96,Prestigio,11/10/2022,Cookley,Comedy
22,vivo,3/13/2022,Wrapsafe,Comedy|Drama
11,Motorola,2/11/2022,Prodder,Crime|Thriller
91,Huawei,2/12/2023,Voyatouch,Crime|Drama|Western
96,HTC,9/27/2022,Opela,Comedy
6,Allview,8/11/2021,Lotlux,Comedy|Drama
95,Energizer,1/10/2024,Domainer,Adventure|Horror|Thriller
7,Samsung,11/28/2024,Tempsoft,Action|Adventure|Crime|Drama|Sci-Fi
42,BenQ,6/13/2020,Bitwolf,Drama
79,ZTE,3/30/2023,Aerified,Crime|Drama|Thriller
21,alcatel,5/13/2024,Zamit,Comedy|Drama
65,alcatel,6/1/2023,Bitwolf,Action|Adventure|Sci-Fi|IMAX
37,Meizu,12/30/2023,Kanlam,Drama|Romance
45,Gigabyte,11/17/2022,Duobam,Drama
62,Nokia,9/9/2020,Opela,Adventure|Sci-Fi
57,Energizer,11/3/2020,Tin,Drama
82,Samsung,11/11/2021,Otcom,Drama|Thriller
1,Tel.Me.,10/19/2021,Redhold,Crime|Drama
96,Xiaomi,10/25/2022,Domainer,Drama
2,Asus,11/15/2024,Span,Comedy|Drama|Fantasy|Romance
14,Palm,9/2/2020,Rank,Comedy|Drama
66,Gionee,8/10/2023,Matsoft,Drama|Romance
54,Oppo,8/2/2020,Matsoft,Mystery
51,BlackBerry,4/17/2020,Konklux,Adventure|Drama|Thriller|War
87,Razer,9/26/2023,Bitwolf,Drama|Romance|Western
31,Apple,2/5/2025,Zamit,Action|Crime|Drama
44,HP,8/15/2022,Bamity,Crime|Drama|Thriller
17,QMobile,7/12/2020,Fixflex,Drama
33,Asus,5/2/2022,Temp,Drama
98,Nokia,5/4/2020,Wrapsafe,Comedy|Horror|Thriller
61,BlackBerry,11/4/2022,Prodder,Documentary
53,Celkon,9/11/2023,Flowdesk,Drama|Mystery
84,Yezz,10/14/2021,Sonair,Documentary
41,NIU,3/4/2024,Andalax,Adventure|Drama
4,Philips,5/30/2024,Temp,Comedy|Crime
79,Sony,5/13/2025,Bamity,Sci-Fi
75,Philips,6/21/2024,Y-Solowarm,Action|Comedy|Mystery|Thriller
98,Lenovo,2/28/2022,Keylex,Drama
44,Karbonn,6/2/2022,Greenlam,Documentary
32,Nokia,8/1/2022,Zoolab,Romance|Western
2,Archos,3/21/2024,Transcof,Thriller
93,Motorola,6/6/2020,Cookley,Action|Fantasy|Western
61,Samsung,2/28/2024,Temp,Comedy
57,Apple,10/2/2023,Bitwolf,Action|Thriller
81,alcatel,9/30/2021,Tempsoft,Drama
36,Gionee,10/17/2020,Vagram,Drama|Mystery
53,Sony,6/16/2023,Gembucket,Comedy|Romance
57,Lava,3/9/2024,Tempsoft,Horror
1,Plum,9/12/2022,Pannier,Thriller
49,Micromax,11/29/2020,Subin,Action|Drama
3,Sendo,1/30/2024,It,Drama
27,Wiko,6/6/2023,Sonsing,Comedy
82,LG,5/29/2021,Latlux,Animation|Children|Comedy|Drama
42,NEC,11/27/2020,Tres-Zap,Romance|Thriller
51,Plum,2/10/2020,Domainer,Comedy|Drama
89,LG,9/14/2022,Job,Adventure|Documentary
15,BenQ,6/25/2023,Sub-Ex,Comedy|Drama|Romance
70,Motorola,11/1/2023,Konklux,Action|Horror|Thriller
94,Xiaomi,4/7/2022,Konklux,Comedy|Crime|Mystery
39,Samsung,1/27/2022,Zoolab,Children|Comedy
63,Acer,2/1/2021,Greenlam,Comedy
68,Acer,7/22/2020,Fix San,Action|Sci-Fi|War
99,BLU,2/9/2020,Duobam,Action|Adventure|Comedy
5,Sendo,3/19/2020,Stronghold,Comedy|Drama
84,Samsung,11/2/2020,Konklab,Drama|Fantasy|Romance
94,Celkon,6/29/2022,Opela,Drama
67,Meizu,12/27/2022,Bigtax,Romance
92,Telit,7/28/2022,Temp,Crime|Fantasy|Horror
27,Samsung,6/11/2023,Vagram,Drama
30,Nokia,5/11/2020,Latlux,Comedy|Romance
55,Samsung,7/29/2024,Overhold,Documentary
8,Micromax,12/16/2022,It,Drama
10,Celkon,12/22/2023,Redhold,Comedy
67,BlackBerry,4/11/2024,Konklab,Comedy|Horror|Sci-Fi
38,LG,8/18/2021,Keylex,Drama
36,Samsung,2/23/2023,Asoka,Comedy|Drama
16,Acer,12/14/2024,Tempsoft,Comedy|Drama|Romance
3,TCL,3/29/2020,Tampflex,Horror
52,Oppo,8/10/2020,Tampflex,Drama
56,Toshiba,9/4/2024,Andalax,Drama
35,Nokia,9/19/2020,Lotstring,Drama
97,HTC,6/26/2022,Redhold,Action|Thriller
67,Philips,3/4/2020,Ventosanzap,Action|Adventure|Thriller
9,Xiaomi,8/16/2024,Tempsoft,Documentary
77,BLU,10/1/2021,Trippledex,Crime|Drama
5,Sendo,3/5/2020,Zoolab,Action|Comedy|Romance|Sci-Fi
27,alcatel,2/6/2024,Stim,Comedy|Drama|Romance
46,Samsung,11/18/2021,Alphazap,Drama
19,alcatel,4/23/2022,Zamit,Action|Drama
66,LG,3/24/2024,Duobam,Comedy|Drama
48,Lenovo,10/22/2024,Zamit,Drama
11,Icemobile,7/10/2021,Lotlux,Comedy|Horror
40,Samsung,8/9/2023,Bamity,Comedy|Drama
56,Samsung,7/3/2023,Treeflex,Action|Drama|War
85,Sony,4/10/2023,Andalax,Drama
12,Palm,9/29/2021,Opela,Horror|Sci-Fi
64,Micromax,8/30/2022,Konklux,Romance|Western
10,Asus,3/10/2023,Voyatouch,Musical
99,Lava,7/27/2020,Latlux,Drama
85,Oppo,12/1/2022,Flowdesk,Drama
35,alcatel,2/12/2020,Hatity,Drama|Thriller
99,HTC,3/14/2020,Zontrax,Documentary
47,Samsung,1/9/2021,Bamity,Comedy|Drama
86,Micromax,12/14/2021,Prodder,Adventure|Comedy|Sci-Fi
75,Samsung,4/2/2022,Home Ing,Comedy|Drama|Romance|War
57,Lenovo,1/15/2022,Treeflex,Adventure|Comedy|Sci-Fi|Western
40,HTC,5/1/2024,Bitwolf,Drama|Romance
72,LG,10/29/2022,It,Documentary
42,BLU,9/7/2021,Viva,Animation|Comedy|Musical
97,Sagem,9/27/2021,Quo Lux,Drama|Horror
95,Kyocera,2/13/2022,Matsoft,Drama
60,i-mobile,12/11/2021,Viva,Drama|Thriller
34,Yezz,5/16/2025,Cardify,Comedy
84,LG,3/16/2020,Solarbreeze,Comedy|Drama
36,Orange,2/22/2024,Cardify,Horror|Sci-Fi
30,Samsung,3/26/2022,Prodder,Drama|Romance
14,Celkon,1/10/2025,Opela,Documentary
56,alcatel,5/30/2022,Voyatouch,Animation|Fantasy|Thriller
80,Lava,10/13/2022,Cookley,Action|Comedy
37,Samsung,6/10/2023,Konklab,Action|Adventure|Drama|Fantasy|Romance
2,Panasonic,2/19/2024,Cookley,Comedy|Drama
62,Coolpad,10/31/2023,Voltsillam,Comedy
31,Sony,1/13/2023,Solarbreeze,Drama
2,Huawei,7/7/2021,Rank,Comedy
38,HTC,1/9/2023,Overhold,Comedy|Romance
35,QMobile,2/5/2023,Redhold,Comedy|Drama
76,alcatel,3/17/2022,Prodder,Horror|Sci-Fi|Thriller
53,HP,6/1/2022,Tempsoft,Crime|Thriller
42,Celkon,10/31/2023,Kanlam,Comedy|Crime
17,Plum,5/5/2023,Biodex,Adventure|Animation|Children|Fantasy|Musical
45,Samsung,7/24/2020,Flexidy,Drama|Romance
92,Motorola,4/20/2021,Voyatouch,Action|Thriller
74,Vodafone,5/21/2022,Prodder,Comedy|Romance
58,Spice,6/1/2020,Fintone,Drama|Thriller
63,Gionee,2/24/2023,Sub-Ex,Comedy
9,Plum,10/23/2020,Otcom,Drama|Thriller
67,LG,8/13/2022,Voltsillam,Comedy|Crime|Drama
7,Micromax,7/29/2021,Toughjoyfax,Drama
88,Yezz,3/27/2024,Fintone,Drama|Romance
100,Xiaomi,9/5/2024,Stim,Action|Adventure|Fantasy
25,vivo,3/30/2025,Bamity,Comedy
33,Huawei,5/24/2022,Opela,Drama|Musical|Romance
91,Spice,5/8/2024,Zamit,Crime|Drama|Film-Noir
100,Samsung,4/7/2024,Zontrax,Documentary
68,Haier,4/23/2023,Zathin,Action|Adventure|Drama|Fantasy|Mystery|IMAX
51,Intex,4/15/2021,Daltfresh,Animation|Children|Comedy|Musical
69,Allview,12/11/2023,Y-Solowarm,Musical
87,Unnecto,3/2/2020,Otcom,Comedy
10,Wiko,10/29/2022,Y-find,Drama|Romance
60,Motorola,3/2/2021,Rank,Comedy|Musical
42,ZTE,8/5/2023,Gembucket,Adventure|Sci-Fi
38,BLU,4/8/2022,Zontrax,Documentary
62,Xiaomi,11/2/2020,Overhold,Action|Thriller
9,Wiko,3/24/2024,Asoka,Film-Noir
43,Celkon,4/9/2024,Mat Lam Tam,Drama|Romance
36,Micromax,9/27/2024,Tresom,Action|Adventure|Fantasy|Sci-Fi
30,LG,7/7/2024,Trippledex,Action|Drama
1,Motorola,5/15/2023,Vagram,Horror
42,Nokia,3/15/2020,Flowdesk,Children|Comedy|Musical
23,Panasonic,2/3/2020,Holdlamis,Crime|Drama
61,Huawei,4/22/2024,Duobam,Drama|Thriller
96,Motorola,9/24/2023,Matsoft,Children|Documentary|Drama
92,Samsung,7/14/2022,Flowdesk,Adventure|Drama|Fantasy
14,XOLO,10/31/2024,Pannier,Crime|Horror|Mystery|Romance|Thriller
61,Gigabyte,2/3/2023,Fixflex,Action|Adventure|Sci-Fi|Thriller|IMAX
75,TCL,4/3/2024,Home Ing,Crime|Documentary
50,Lava,6/20/2021,Alpha,Action|Animation|Mystery|Sci-Fi
9,Samsung,12/16/2023,Andalax,Horror|Thriller
3,Wiko,9/3/2024,Wrapsafe,Action|Adventure|Crime|Horror|Thriller
12,vivo,7/31/2024,Sonsing,Comedy|Drama
39,Ericsson,11/28/2023,Cookley,Documentary
48,Apple,1/2/2021,Mat Lam Tam,Comedy|Mystery|Romance|Thriller
35,Realme,3/26/2021,Keylex,Adventure|Children|Comedy|Fantasy
7,LG,7/8/2024,Tres-Zap,Drama|Horror|Thriller
74,Huawei,8/12/2024,Pannier,Drama
1,Samsung,6/25/2020,Matsoft,Fantasy|Horror
78,LG,2/22/2020,It,Drama
67,Siemens,5/10/2024,Home Ing,Documentary
67,Maxwest,1/13/2025,It,Comedy
88,Huawei,4/24/2023,It,Action|Drama|Romance|Sci-Fi
36,Prestigio,1/27/2020,Rank,Animation|Fantasy
45,Nokia,3/23/2020,Prodder,Drama|Western
68,Samsung,3/24/2022,Quo Lux,Documentary
21,i-mate,9/7/2023,It,Action|Crime
82,Lava,1/11/2020,Alphazap,Crime|Drama|Thriller
29,Samsung,10/29/2020,Bitwolf,Comedy
19,Micromax,11/21/2021,Rank,Crime|Horror|Mystery|Sci-Fi|Thriller
59,Honor,8/25/2024,Span,Comedy|Drama|Romance
59,Yezz,6/24/2022,Tresom,Drama|Mystery|Sci-Fi|Thriller
70,Gionee,12/15/2021,Alpha,Animation|Comedy
94,Huawei,4/9/2024,Veribet,Comedy|Drama|Romance
77,Micromax,3/3/2020,Bytecard,Drama
17,Motorola,9/2/2020,Flowdesk,Drama|Thriller
46,BLU,6/3/2021,Zathin,Drama|Horror|Mystery|Thriller
93,alcatel,11/5/2020,Voltsillam,Comedy|Drama
27,Motorola,1/31/2020,Job,Drama|Sci-Fi
57,Archos,5/3/2021,Sonsing,Adventure|Comedy|Romance
45,Samsung,7/12/2020,Latlux,Horror|Sci-Fi
1,Haier,6/27/2024,Stronghold,Documentary
96,alcatel,2/14/2024,Tempsoft,Comedy
43,Philips,2/19/2023,Bytecard,Drama
50,Samsung,11/4/2024,Flexidy,Action|Fantasy
43,vivo,6/5/2022,Vagram,Drama
80,Apple,1/4/2024,Ronstring,Comedy
65,Lenovo,1/10/2023,Gembucket,Drama|War
75,LG,9/8/2023,Sonsing,Drama
69,QMobile,3/16/2024,Bitwolf,Drama|Musical|Romance
5,Sagem,4/9/2025,Daltfresh,Drama
19,Celkon,4/11/2024,Tin,Drama|Fantasy|Horror|Mystery|Thriller
2,Oppo,2/24/2020,Tresom,Comedy|Drama|Romance
26,Honor,5/27/2020,Tresom,Comedy
51,Sendo,3/9/2022,Y-find,Children|Comedy
37,verykool,11/8/2024,Temp,Comedy|Drama
17,HTC,6/7/2023,Job,Comedy|Drama
61,Samsung,4/9/2023,Asoka,Documentary
17,Xiaomi,8/23/2020,Namfix,Horror|Thriller
65,Samsung,5/18/2022,Span,Adventure|Western
41,Eten,3/8/2021,Matsoft,Horror|Thriller
16,Oppo,4/15/2025,Bigtax,Adventure|Sci-Fi
43,Honor,3/15/2022,Toughjoyfax,Drama
8,HTC,12/6/2024,Rank,Romance
13,Samsung,5/22/2025,Matsoft,Comedy
7,HTC,10/12/2024,Namfix,Drama
83,NIU,7/31/2020,Opela,Drama|Romance
99,T-Mobile,1/2/2025,Tresom,Action|Drama
24,NEC,12/10/2021,Overhold,Comedy|Drama|Romance
69,Micromax,1/10/2025,Lotlux,Comedy|Drama
75,Samsung,11/17/2023,Zoolab,Documentary
91,Eten,2/19/2020,Subin,Horror
69,T-Mobile,9/11/2022,Solarbreeze,Drama|Fantasy|Thriller
77,Sharp,11/21/2023,Wrapsafe,Drama
82,Acer,3/22/2020,Hatity,Comedy|Musical
31,Samsung,12/19/2021,Overhold,Comedy|Drama|Romance
68,Oppo,6/17/2022,Zaam-Dox,Horror|Thriller
35,Haier,3/28/2023,Lotstring,Documentary
75,NEC,2/27/2024,Alpha,Horror
58,vivo,2/11/2021,Daltfresh,Drama|Romance
9,LG,8/21/2022,Overhold,Drama|Romance
67,Tecno,12/4/2023,Job,Drama|Mystery
31,Motorola,3/3/2025,Zathin,Comedy|Sci-Fi
78,Telit,6/9/2021,Mat Lam Tam,Drama|Thriller
80,O2,11/9/2023,Stronghold,Documentary
52,vivo,1/24/2025,Otcom,Drama|Romance
92,LG,5/5/2025,Toughjoyfax,Adventure|Drama|Romance|Western
47,alcatel,8/9/2020,Cardify,Drama
88,XOLO,1/21/2022,Tres-Zap,Drama
91,WND,12/21/2021,Span,Drama
87,Chea,1/23/2023,Zontrax,Fantasy|Horror|Mystery|War
33,ZTE,12/29/2021,Greenlam,Comedy
55,Lava,11/23/2022,Gembucket,Action|Crime|Thriller
93,Innostream,5/24/2022,Asoka,Drama
58,BLU,12/13/2021,Konklux,Drama
4,Tecno,7/20/2023,Bitwolf,Comedy
9,Nokia,11/8/2021,Toughjoyfax,Action|Sci-Fi
25,BLU,8/16/2022,Aerified,Adventure|Comedy|Fantasy
98,Coolpad,1/2/2025,Veribet,Comedy
74,Samsung,11/1/2024,Subin,Crime|Drama
7,Samsung,1/20/2023,Wrapsafe,Drama
1,alcatel,6/22/2022,Konklab,Comedy|Romance
28,Huawei,2/12/2024,Voltsillam,Comedy
17,Nokia,1/21/2024,Biodex,Drama
42,Garmin-Asus,11/13/2024,Daltfresh,Crime|Drama|Romance
81,NEC,9/5/2022,Opela,(no genres listed)
83,alcatel,7/20/2020,Prodder,Documentary
1,Celkon,7/11/2022,Lotstring,Crime|Drama|Thriller
47,Samsung,12/24/2022,Kanlam,Drama
54,Micromax,9/13/2021,Flexidy,Comedy|Musical|Romance
22,Motorola,7/26/2024,Fix San,Drama
68,Celkon,2/2/2023,Bamity,Children|Comedy|Fantasy
72,Motorola,12/20/2021,Aerified,Animation|Comedy
34,LG,3/9/2025,Konklux,Drama|Romance
63,QMobile,10/5/2020,Toughjoyfax,Action
14,Motorola,11/27/2024,Sub-Ex,Documentary|Musical
68,Xiaomi,10/15/2022,Zoolab,Drama
29,Haier,2/24/2023,Pannier,Comedy|Drama
72,Nokia,4/27/2024,Lotlux,Documentary
100,Nokia,1/6/2020,Aerified,Drama|Romance
31,Honor,9/1/2020,Treeflex,Action|Comedy|Musical|Romance
91,Spice,5/12/2020,Holdlamis,Documentary
69,Nokia,4/21/2022,Latlux,Sci-Fi|Thriller
36,Celkon,4/15/2025,Aerified,Action|Crime|Thriller
4,vivo,4/11/2021,Opela,Action|Thriller
48,Lenovo,6/14/2021,Domainer,Drama|Romance|War
28,Realme,8/1/2020,Konklux,Comedy|Romance
29,Celkon,6/21/2023,Konklab,Action|Adventure|Thriller
74,alcatel,1/28/2020,Prodder,Action|Adventure|Crime|Thriller
54,Nokia,9/15/2023,Sonsing,Drama
8,HP,10/14/2024,Konklab,Comedy|Crime|Drama|Mystery
56,Archos,5/9/2022,Namfix,Drama|Romance
72,HP,12/17/2024,Zontrax,Comedy|Drama
62,Micromax,10/23/2023,Job,Action|Adventure|Sci-Fi
64,Samsung,4/12/2023,Wrapsafe,Comedy|Drama
57,XOLO,2/9/2025,Prodder,Comedy|Drama|Romance
87,Huawei,1/26/2021,Hatity,Comedy|Crime|Drama
11,Lava,9/30/2022,Veribet,Comedy|Drama
67,Lenovo,5/8/2022,Matsoft,Action|Adventure|Comedy
96,Gigabyte,11/11/2022,Y-Solowarm,Horror|Sci-Fi|Thriller
70,BlackBerry,10/29/2021,Flowdesk,Documentary
80,Samsung,5/18/2024,Overhold,Crime|Drama|Horror
100,Lenovo,6/21/2022,Biodex,Adventure|Children
50,Samsung,12/31/2020,Konklux,Horror|Thriller
24,BlackBerry,3/7/2020,Konklux,Documentary
81,Motorola,12/1/2020,Zathin,Comedy
94,Siemens,6/13/2022,It,Documentary
29,Unnecto,1/20/2022,Mat Lam Tam,Drama|Romance
54,Celkon,5/14/2025,Biodex,Comedy
97,Energizer,11/10/2023,Stringtough,Comedy|Drama|Romance
72,Lenovo,7/23/2021,Redhold,Comedy
98,Philips,4/1/2025,Y-find,Thriller
25,Huawei,7/24/2021,Ventosanzap,Action|Comedy
24,LG,2/5/2025,Namfix,Drama|Romance
62,LG,4/21/2020,Fintone,Drama|Horror
72,Asus,7/30/2023,Kanlam,Comedy|Romance
8,Sagem,5/1/2022,Opela,Drama|Romance
3,XOLO,12/18/2024,Bigtax,Action|Crime|Drama|Thriller
4,Vodafone,4/16/2023,Greenlam,Horror
64,Nokia,6/25/2022,Temp,Drama
49,Lava,11/12/2023,Konklab,Horror
12,Amoi,1/2/2022,Job,Comedy|Romance
46,Samsung,7/15/2022,Zontrax,Comedy|Drama
83,Nokia,7/18/2023,Konklab,Crime|Drama
19,VK,12/7/2024,Cardguard,Animation|Comedy|Sci-Fi
38,LG,5/11/2024,Mat Lam Tam,Comedy|Musical
52,Orange,7/23/2024,Stringtough,Adventure|Fantasy
43,Allview,11/22/2020,Job,Adventure|Drama
30,Samsung,10/31/2022,Lotlux,Horror
82,LG,4/16/2023,Home Ing,Comedy
41,Haier,6/4/2021,Voyatouch,Animation|Drama|Romance
34,vivo,1/9/2022,Hatity,Comedy|Drama|Romance
36,Samsung,12/10/2022,Duobam,Documentary|Musical
19,Motorola,5/2/2023,Overhold,Comedy|Drama
30,Nokia,1/15/2020,Home Ing,Action|Adventure|Drama|War
84,Philips,2/21/2022,Transcof,Comedy
100,Yezz,3/26/2022,Viva,Comedy
29,Nokia,1/25/2021,Span,Comedy|Drama
1,Xiaomi,5/16/2021,Vagram,Drama
78,vivo,8/21/2020,Stronghold,Drama|Romance|War
69,Xiaomi,11/29/2022,Solarbreeze,Adventure|Drama|War
66,Maxwest,11/20/2022,Biodex,Documentary
89,Oppo,11/19/2020,Prodder,Drama
13,Motorola,10/7/2022,Fintone,Comedy|Mystery|Romance|Western
20,vivo,11/17/2021,Sonsing,Comedy|Drama|Romance
26,Haier,9/22/2023,Regrant,Comedy|Drama
48,Maxwest,9/5/2021,Y-find,Comedy|Crime|Mystery|Thriller
9,Acer,7/8/2022,Treeflex,Drama
60,Spice,7/31/2020,Flowdesk,Documentary
91,Toshiba,9/5/2023,Overhold,Drama
25,Unnecto,6/25/2023,Aerified,Comedy|Horror
51,XOLO,6/24/2023,Toughjoyfax,Comedy|Drama|Mystery|Thriller
58,Huawei,11/28/2020,Y-find,Comedy
77,Huawei,12/8/2024,Mat Lam Tam,Comedy|Drama|Romance
48,Wiko,12/27/2021,Bamity,Children|Comedy
81,Xiaomi,11/1/2023,Subin,Crime|Thriller
65,Sony,2/8/2023,Zoolab,Drama
53,Sagem,5/21/2024,Prodder,Action|Crime|Drama|Thriller
32,Samsung,1/8/2020,Transcof,Action|Crime|Thriller
73,Samsung,5/22/2025,Tres-Zap,Drama
82,Xiaomi,11/7/2022,Tin,Drama
70,Samsung,10/11/2024,Latlux,Documentary
71,Samsung,2/20/2024,Greenlam,Action|Sci-Fi|IMAX
30,BenQ,9/19/2022,Prodder,Comedy
98,Sony,9/2/2023,Sonair,Drama
25,Karbonn,4/1/2021,Cookley,Thriller
33,Samsung,9/22/2024,Keylex,Comedy
70,vivo,8/22/2022,Veribet,Crime|Drama
60,verykool,1/24/2025,Biodex,Drama|Fantasy
9,Toshiba,7/18/2024,Overhold,Horror|Thriller
92,Motorola,5/16/2023,Namfix,Drama|Film-Noir
78,Infinix,1/17/2023,Sub-Ex,Comedy
8,Nokia,1/18/2022,Greenlam,Action|Comedy
69,alcatel,11/27/2022,Fix San,Horror
89,Asus,5/7/2021,Zathin,Drama|Thriller|War
13,Samsung,4/3/2022,Tresom,Action|Crime|Drama
80,Apple,12/24/2022,Y-find,Comedy|Drama
34,Nokia,7/13/2020,Bigtax,Comedy|Drama
30,Samsung,4/22/2020,Zontrax,Drama
75,Spice,10/1/2024,Latlux,Drama
99,Samsung,6/12/2024,Regrant,Drama|War
79,OnePlus,12/1/2020,Domainer,Horror|Sci-Fi
65,BlackBerry,11/24/2022,Fintone,Drama
60,Samsung,1/16/2021,Aerified,Drama|Mystery|Thriller
30,Acer,4/1/2020,It,Comedy|Drama|Romance
31,Siemens,6/14/2024,Biodex,Drama
58,ZTE,1/1/2024,Flexidy,Drama
15,Amazon,4/6/2021,Y-find,Comedy
15,Infinix,1/26/2022,Cookley,Adventure|Children|Comedy
99,Prestigio,2/6/2025,Flexidy,Crime|Documentary
45,Jolla,10/8/2020,Toughjoyfax,Children|Comedy|Fantasy
67,Philips,4/11/2025,Cardguard,Documentary
40,i-mobile,10/18/2024,Cardify,Drama
39,Spice,7/18/2022,Bamity,Comedy
56,Yezz,5/27/2024,Stim,Adventure|Drama|Thriller
36,ZTE,9/9/2023,Rank,Crime|Musical
48,Oppo,10/6/2024,Tres-Zap,Comedy|Horror|Thriller
92,Meizu,9/16/2023,Y-find,Drama
44,Huawei,5/11/2023,Tampflex,Comedy
28,Oppo,4/15/2022,Rank,Horror|Mystery|Thriller
96,Asus,6/17/2020,Stim,Drama
67,Vertu,1/31/2022,It,Drama|Romance|War
33,ZTE,1/18/2024,Tempsoft,Comedy|Drama
49,Huawei,5/30/2021,Overhold,Action|Drama|Thriller
79,alcatel,3/21/2025,Bitchip,Comedy|Crime
77,Asus,10/24/2023,Konklab,Comedy|Musical
42,HTC,1/19/2022,Ronstring,Documentary
62,Motorola,1/21/2023,It,Adventure|Children|Comedy
74,XOLO,11/21/2023,Sub-Ex,Comedy
18,LG,6/11/2022,Viva,Action|Romance
58,Allview,1/21/2025,Overhold,Drama
94,Xiaomi,9/15/2022,Zontrax,Action
69,Nokia,1/20/2022,Stronghold,Musical
45,Samsung,7/9/2024,Tres-Zap,Romance
13,Philips,3/4/2024,Overhold,Action
21,Sony,12/13/2020,Stim,(no genres listed)
85,Siemens,9/26/2021,Tin,Comedy|Romance
4,Samsung,9/20/2023,Tres-Zap,Adventure|Animation|Children|Fantasy|Mystery|Sci-Fi
7,Samsung,4/23/2023,Namfix,Action|Adventure|Sci-Fi
50,Karbonn,7/19/2024,Konklab,Drama
26,Micromax,3/24/2022,Greenlam,Drama
45,Samsung,5/8/2022,Quo Lux,Crime|Drama
31,Motorola,7/23/2024,Cardguard,Comedy|Drama
29,Asus,1/10/2024,Prodder,Animation|Children
24,Motorola,3/10/2023,Zoolab,Documentary
34,LG,7/12/2024,Namfix,Action|Drama|Thriller
24,Samsung,6/21/2022,Cookley,Horror
71,verykool,3/29/2022,Otcom,Comedy|Drama
4,Motorola,10/16/2022,Lotlux,Documentary
71,LG,5/19/2021,Kanlam,Drama|Romance|War
44,vivo,2/27/2020,Alpha,Drama
85,LG,5/23/2022,Asoka,Drama
63,Samsung,11/24/2021,Treeflex,Drama|Musical|Romance|Sci-Fi
36,QMobile,11/22/2022,Latlux,Action|Sci-Fi
94,Huawei,7/19/2023,Flowdesk,Comedy|Drama
26,Bird,3/27/2021,Otcom,Drama|Fantasy|Romance
14,Philips,12/12/2024,Namfix,Fantasy|Horror
14,Nokia,1/28/2020,Transcof,Drama
11,Vertu,2/23/2023,Fixflex,Drama|Mystery
39,BLU,8/25/2021,Daltfresh,Comedy
65,Motorola,8/14/2022,Vagram,Musical
31,Asus,5/4/2023,Regrant,Drama
87,Nokia,3/22/2022,Tempsoft,Drama|Thriller
53,vivo,8/31/2021,Stringtough,Comedy|Romance
48,HTC,3/18/2023,Zoolab,Drama|Romance
45,LG,1/25/2024,Zoolab,Drama
52,Philips,4/21/2025,It,Comedy
48,Celkon,5/6/2024,Zontrax,Drama
11,Huawei,9/30/2021,Treeflex,Drama
86,Ulefone,3/20/2025,Fix San,Comedy|Thriller
33,LG,11/6/2022,Bigtax,Adventure|Drama|Fantasy
