idAAv,titre,createur,note,explication
372,Woman in the Dunes (Suna no onna),Rubie Filipic,10,
540,"Omega Code, The",Erie Barker,7,Pas ce que j'attendais.
948,"War of the Worlds, The",Doroteya Westpfel,4,Pourrait être amélioré.
128,Woman in the Dunes (Suna no onna),Joelly Narramor,6,Correct mais sans plus.
575,Twelfth Night,Katleen Mawson,8,
490,Spooner,Erina MacCrackan,5,
228,Fitzcarraldo,Jeffrey Bloore,4,
593,Girls on Top 2,Marigold Cringle,5,Assez décevant.
928,Dead Bang,Anstice Bellelli,3,Correct mais sans plus.
876,Cadillac Records,Zulema McGinnis,4,
967,Tere Naam,Tally Baumadier,6,
919,Jackass Presents: Bad Grandpa .5,Uri Tedahl,5,
703,Toy Story of Terror,Lacy Edgson,2,Pas ce que j'attendais.
413,Down to Earth,Myrtie MacGinlay,5,
364,"Order, The",Parker Dorkens,0,Super intéressant.
776,Starting Out in the Evening,Shermy Basil,6,
1027,Pokémon the Movie: Black - Victini and Reshiram,Mimi Ferrarini,5,
347,Mirage,Cristie Patrono,8,
611,"Jar, The (Khomreh)",Marven Ivannikov,6,
680,"Trap: What Happened to Our Dream of Freedom, The",Gertrude Vlies,1,
756,Cross My Heart,Hobey Dakhno,0,Pas ce que j'attendais.
414,In Praise of Older Women,Kalindi Stanbra,10,Très satisfait du contenu.
844,Asterix and the Vikings (Astérix et les Vikings),Zondra Dibble,6,
1064,It's Always Fair Weather,Stavros McCarl,1,
485,Reefer Madness: The Movie Musical,Jacquenetta Tidd,8,
278,Pekka ja Pätkä salapoliiseina,Aleksandr Claque,5,
870,2001 Maniacs,Vida Bonus,7,
403,Harrison Bergeron,Janice Lammert,2,
825,Hamlet,Antonio Blyden,6,
373,Summer of '04 (Sommer '04),Anatole Boldero,9,
726,"Thief, The (Vor)",Travis Forst,1,A revoir.
932,Tobruk,Tobe Ivashintsov,5,
881,Prizzi's Honor,Pearce Ozintsev,1,
483,"Last Kiss, The",Maggie Brownell,8,
310,Struck by Lightning,Randolf Redholls,9,
270,Barbarosa,Shawna McArte,7,
683,St Trinian's 2: The Legend of Fritton's Gold,Emilee Jiroutka,6,
56,"Last Frontier, The",Waneta Oliveira,0,
960,Project X,Peder Bonnin,4,
295,"Mortal Storm, The",Udall Spadazzi,7,
598,Repentance (Monanieba),Wynny Lefever,10,Correct mais sans plus.
1060,Stuart Saves His Family,Malina Davisson,5,Super intéressant.
427,The Confessions of Bernhard Goetz,Benjamin Earle,7,A revoir.
643,At Land,Josey Mostin,6,
724,Twilight's Last Gleaming,Nora Letcher,3,
749,Hamlet,Way Jowling,0,
285,"Details, The",Helsa Alyonov,4,
106,The Third Half,Hilton Whysall,7,
462,P.U.N.K.S,Barry Carcass,8,Très satisfait du contenu.
191,Dead Tired (Grosse Fatigue),Merwyn Courtese,4,
739,Halls of Montezuma,Amalie Vasyutkin,10,
925,"Emergency Escape, The (Wyjscie awaryjne)",Corella Whitta,4,Peu convaincant.
613,The Evictors,Riordan Matthesius,6,
890,"Life of Oharu, The (Saikaku ichidai onna)",Michail Whitelaw,2,
411,Courier,Shalom Sofe,1,
945,Hardball,Graham Mathias,8,
175,Anima Mundi,Murry Panchin,5,
75,Private School,Florie Brickstock,2,Très satisfait du contenu.
268,Belle Starr,Ryon Gaywood,6,Pas ce que j'attendais.
138,Wishing Stairs (Yeogo goedam 3: Yeowoo gyedan),Alyson Cranham,4,Pas ce que j'attendais.
712,Four Sons,Hill Verissimo,7,
1018,Montenegro,Rollin Bausmann,4,Pas ce que j'attendais.
21,Crime at Porta Romana,Gaylene Laxson,2,
830,Jesse Stone: Innocents Lost,Betsey Flanner,6,
718,Free Radicals (Böse Zellen),Kylie Crank,1,
808,Spanglish,Tarrance Dionsetto,0,
195,Expelled: No Intelligence Allowed,Giraldo Killcross,0,Pourrait être amélioré.
866,Lay the Favorite,Eda Musso,4,Très satisfait du contenu.
95,"Book Thief, The",Stearn Oxlade,6,Assez décevant.
162,"Rack, The",Franklyn Overstall,1,
493,Wild Beasts (Wild beasts - Belve feroci),Bliss Viccary,2,
93,"Brown Bunny, The",Fidela Jerrans,7,
70,Silent Light (Stellet licht),Giffer McMarquis,2,
318,The Hearts of Age,Fawne Yellowlee,4,
242,"Paimen, piika ja emäntä",Karoline Coaten,7,
498,Nocturna Artificialia,Carlie Toolin,0,Peu convaincant.
895,"Cardinal, The",Jonell Sallowaye,9,
382,Harakiri (Seppuku),Mark Padgett,2,Recommande vivement.
633,"Other Son, The (Fils de l'autre, Le)",Kelila Malthus,8,
921,War Witch (Rebelle),Webb Rylstone,8,
204,"Day the Earth Stood Still, The",Gwenette Belcham,8,Pas ce que j'attendais.
415,Live-In Maid (Cama adentro),Yettie Baudinet,7,
1044,Mr. Moto in Danger Island,Abigale Zealy,6,
37,Love Streams,Susan Erdes,1,
1030,"American in Paris, An",Chas Twigg,10,
342,Cleo from 5 to 7 (Cléo de 5 à 7),Belia Charlet,10,
1052,Hamlet,Way Jowling,10,
723,Sapphire,Marlene MacNeilage,9,
482,"Hunter, The",Melisa McKevany,4,
717,PoliWood,Westley Carlaw,0,
754,"Color of Pomegranates, The (Sayat Nova)",Mariya Buckston,9,
197,Blood into Wine,Stephanus Le Borgne,4,
763,"Lords of Flatbush, The",Claretta Darkins,8,
371,Adam Had Four Sons,Spenser Velden,3,
342,Joe Kidd,Mycah Davidovics,2,
316,Please Vote for Me,Stavro Duplan,6,
530,Girl in Progress,Nap Geale,7,
150,"Dark Side of the Sun, The",Quinton Windeatt,8,
795,"Dinner Guest, The (L'invité)",Micheil Marple,0,Assez décevant.
645,"Thing Called Love, The",Sybille West,9,
992,"Fork in the Road, A",Armin Branwhite,10,
1044,Cheerleader Camp,Leola Healey,7,
1029,Boy Meets Girl,Stavro Ledwith,2,
825,Traffic (Trafic),Cynthy Wharf,2,
184,"Other Son, The (Fils de l'autre, Le)",Kelila Malthus,6,
976,The Savior,Roman Tesmond,4,
1065,"Russell Peters: Red, White and Brown",Bunny McKane,5,
973,"Shakiest Gun in the West, The",Shem Fruen,0,
124,Ruby in Paradise,Dorisa Hurne,4,
497,Commander Hamilton (Hamilton),Karie Brack,6,
36,Chuck Norris vs Communism,Birgit Doylend,4,
814,Trouble with the Curve,Roma Castanyer,3,
466,"Sting, The",Michaela Cessford,1,
315,"Glimpse Inside the Mind of Charles Swan III, A",Ulrich Pavel,7,A revoir.
788,LEGO Batman: The Movie - DC Heroes Unite,Lenna Ascroft,8,Assez décevant.
760,"Human Factor, The",Lowell Dominguez,3,Correct mais sans plus.
840,Faster,Adelina Kennaway,5,
957,Kink,Elvina Hanham,4,
105,"Secret, The",Carmina Iverson,3,
263,Diên Biên Phú,Penelope Pearmine,3,
604,Fados,Corena Outright,2,
221,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L')",Kaleena Hussey,0,
545,Heart Like a Wheel,Oliy Justis,9,
227,Virginia,Constantin Icom,4,
142,"White Ribbon, The (Das weiße Band)",Nonna Arber,9,
242,Reunion in France,Drusy Bangley,7,
557,Babylon 5: The River of Souls,Keely Lasseter,3,
996,Patsy,Oliy Addy,5,
645,Death of a President,Brigida Piquard,4,A revoir.
720,City of Ember,Liam Ife,10,
136,"Gambler, The (Játékos, A)",Kirk Alfonsini,3,
853,A Good Marriage,Zahara Wentworth,9,Pourrait être amélioré.
369,Aziz Ansari: Intimate Moments for a Sensual Evening,Claudio Ahmed,4,
374,Wild Is the Wind,Rochette McGuinley,4,
961,Rouva presidentti,Elga Belk,2,
989,Wishing Stairs (Yeogo goedam 3: Yeowoo gyedan),Alyson Cranham,3,Assez décevant.
226,Of Mice and Men,Gates Oram,7,
1044,Great Expectations,Boonie Von Salzberg,1,
467,Land of the Pharaohs,Andrea Lecky,8,
529,Far Out Man,Desi Rheaume,10,
174,Titan A.E.,Legra Windham,8,
919,"Against One Another, Virtually Friends",Francesca Worsom,5,
1023,Once Upon a Time (Der var engang),Filmore Funnell,5,
190,"Brief Vacation, A (breve vacanza, Una)",Laurent Millmore,3,
375,Brainstorm,Harrietta Marwood,2,
619,Weddings and Babies ,Stefania Rothchild,6,
977,Brave,Laverna Peggs,10,Super intéressant.
431,Honeysuckle Rose (a.k.a. On the Road Again),Tedd Lebarree,4,
232,"Dark Corner, The",Baldwin Sivyer,7,
504,Repentance (Monanieba),Wynny Lefever,7,
220,"Whole Town's Talking, The (Passport to Fame)",Babara Tipton,3,
697,"Cold Light of Day, The",Frederich Cowup,1,
1056,Giant,Graehme Flewin,3,Très satisfait du contenu.
756,Day and Night (Dag och natt),Mindy Robarts,10,
548,"Town, The",Dulcine Besnardeau,9,
335,Winchester '73,Nicolis Casiroli,6,
368,The Hire: Ticker,Zola Renbold,4,
328,Swimming,Burlie Cape,5,
1026,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo),Kara-lynn Bridgwood,8,
450,Hell's Hinges,Suki Comerford,4,Correct mais sans plus.
881,"Monkey's Teeth (Dents du singe, Les)",Robinson Menat,8,
746,Burke and Hare,Deina Boneham,7,
76,Captain Corelli's Mandolin,Marguerite Marages,6,Recommande vivement.
807,Quarantine 2: Terminal,Viole McSwan,6,
157,The Great Spy Chase,Jonathan Sambedge,6,Assez décevant.
280,"Bobby Jones, Stroke of Genius",Glenn Savins,0,
683,The Thief,Raimund Gallamore,3,
142,Die Hard,Reggie Tie,10,
73,Desperate Search,Justen Beckensall,5,
249,Short Sharp Shock (Kurz und schmerzlos) ,Barb Hatrey,6,
435,"Exterminator, The",Kyla Clemas,6,
844,Modigliani,Fayth Loren,10,Pas ce que j'attendais.
671,Dersu Uzala,Radcliffe Stoade,3,
930,The Puzzle,Renard Charke,10,
967,It All Starts Today (Ça commence aujourd'hui),Lavinie Knotte,2,
919,Stalker,Inna Adriano,0,
821,"Horrible Dr. Hichcock, The",Nicoli Tod,7,Recommande vivement.
421,HOUBA! On the Trail of the Marsupilami (Sur la piste du Marsupilami),Jourdan Sodo,4,
370,Pink Floyd: The Wall,Ebeneser Wheatley,4,
483,"Horror Hotel (a.k.a. City of the Dead, The)",Brinna Antrobus,8,Assez décevant.
259,Territories ,Klement Jindacek,6,
163,"Tenth Man, The",Uta Brockbank,9,
172,Missionary,Wynne Grainge,9,
23,Terror of Mechagodzilla (Mekagojira no gyakushu),Teresita Jewson,2,
439,This Sporting Life,Serene Diffley,9,
191,Von Richthofen and Brown,Binni Skaife,3,Pourrait être amélioré.
824,Defending Your Life,Saundra Abberley,7,
948,"Short Game, The",Blanche Gladdis,5,
726,Chinese Odyssey 2002 (Tian xia wu shuang),Hersh Devonside,9,
783,Copycat,Raynard Chalcraft,0,
732,Wallace & Gromit: A Close Shave,Maximilien Vlasyuk,3,
153,"Thousand Clowns, A",Kimbra Gowler,7,
884,Time Stood Still (Il tempo si è fermato),Etta Howship,5,Pas ce que j'attendais.
453,Megiddo: The Omega Code 2,Alie Siege,5,Assez décevant.
386,"Slave of Love, A (Raba lyubvi)",Vita Jayme,3,
863,2AM: The Smiling Man,Brittani Barr,6,
126,Maleficent,Peria Macellar,4,
751,Blue Spring (Aoi haru),Jasmina Messom,1,
54,"Passion of the Christ, The",Barbie McGeneay,9,
503,"Awful Truth, The",Issie Kobelt,8,
16,Extraction,Kiersten Roland,2,
463,Kill for Me,Temp Assard,4,
606,Needful Things,Victoir Scawn,7,
218,Afghan Luke,Elke Bamb,0,
256,El Lobo,Felizio Domenichelli,2,
1012,Made in Jamaica,Hubey Rydings,7,Très satisfait du contenu.
1037,The Princess of Egypt,Megan Impett,6,A revoir.
570,Ride,York Deaves,1,
1039,"Philadelphia Story, The",Antonia Widdocks,8,Correct mais sans plus.
653,"Little Brother, Big Trouble: A Christmas Adventure (Niko 2: Lentäjäveljekset)",Conrad Tesche,8,
716,Nuns on the Run,Robenia Scripture,3,Correct mais sans plus.
16,Padre padrone,Karon Giaomozzo,7,
154,"Merchant of Venice, The",Martica Sidsaff,5,Peu convaincant.
27,Liv & Ingmar,Nickie Giorgione,5,
145,"In Crowd, The",Marinna Bullingham,6,
53,"Fighting Seabees, The",Nathan Garnul,7,
839,Merry Madagascar,Dianna Shatliffe,7,
76,Terms of Endearment,Binny Cline,1,
525,48 Shades,Gardener Bigly,1,
1053,Running,Dynah Flattman,5,
778,Blade on the Feather (Deep Cover),Galven Bridle,1,
1055,Rounders,Thornie Coping,4,Pas ce que j'attendais.
571,Apnea (Apnoia),Aimil Saladino,5,
853,Cry Baby Lane,Bryana Kinningley,9,
775,In the House,Celestine O'Fairy,5,
582,Caroline?,Terza Prazer,2,
249,Where Angels Fear to Tread,Lazarus Heeron,2,
521,Saving Private Ryan,Broddie Dymidowicz,0,
748,Billy Jack,Ailee Mc Corley,7,Correct mais sans plus.
808,"Clearing, The",Finley Brackstone,5,
27,Nazty Nuisance,Abe Tedorenko,8,
325,Sniper,Hanni Llorens,0,
631,Hatfields & McCoys,Miner Broxton,4,
985,Craig Ferguson: A Wee Bit o' Revolution,Abe Schirak,3,
407,Blood Simple,Bruis Jozwiak,2,Assez décevant.
56,"10th Victim, The (La decima vittima)",Federico Mortel,3,
279,"Son of No One, The",Darbee Yurenev,3,
756,A Kind of America 2,Lurleen Coskerry,0,
818,"Man Who Cried, The",Price Edmondson,5,Super intéressant.
399,Lines: Horizontal,Thatch McKibben,10,
68,"Carriers Are Waiting, The (Convoyeurs attendent, Les)",Clementius Earsman,10,
209,"Last Letter, The (La dernière lettre)",Kaitlynn Careswell,4,
713,Blood and Chocolate,Mel Reggio,0,Recommande vivement.
922,Strapped,Karylin Pearsey,1,
840,Something Wicked This Way Comes,Micheil Newson,10,
1025,Gamera vs. Gyaos (Daikaijû kûchûsen: Gamera tai Gyaosu),Gavra Ambler,7,
989,"Beekeeper, The (O melissokomos)",Simmonds Penvarden,8,
815,Guts (Agallas),Deb Adey,6,
462,Happy Birthday to a Beautiful Woman,Eudora Burnand,3,
1036,"Four Feathers, The",Katalin Slisby,2,Pourrait être amélioré.
11,"That's Entertainment, Part II",Parnell Wadforth,3,
271,"Country Bears, The",Don Jedrysik,0,
932,Hysterical Blindness,Lyndsey Massie,9,
888,"Five Heartbeats, The",Amye Summerton,8,Excellent travail de création.
555,"Kiss Me, Stupid",Rozina Capelin,7,
128,Eve and the Fire Horse,Ola Taffarello,3,
871,Chinese Zodiac (Armour of God III) (CZ12),Tatiania Tesimon,0,Pourrait être amélioré.
155,"New Barbarians, The (I nuovi barbari)",Justinian Bottini,9,
909,Two Lives (Zwei Leben),Bartholemy MacKee,2,
417,Twister,Lewie Slucock,6,
30,Nuns on the Run,Robenia Scripture,10,
474,Alien Nation: Body and Soul,Reinhard Hearnaman,10,
927,"Maybe, Maybe Not (Bewegte Mann, Der)",Nathalia Farlane,4,
382,"Toolbox Murders, The",Rosetta Ferran,7,
552,Aimée & Jaguar,Gilbert Judge,1,
265,"Bishop Murder Case, The",Lurette Van Dijk,6,
986,Under the Rainbow,Lilyan Godfray,5,
676,"Canterbury Tales, The (I racconti di Canterbury)",Shay Batie,5,
1005,"Rocket, The",Tod Benardette,2,
779,Goats,Leroi McGlone,0,
467,Robot Stories,Dedra Antognelli,2,Assez décevant.
225,Lilian's Story,Nola Comins,8,
352,"Dangerous Profession, A",Neda Hollingsbee,6,
395,"Walk Softly, Stranger",Mollee Swatheridge,5,
183,"Look, Up in the Sky! The Amazing Story of Superman",Hillier Mustarde,10,
535,Franz Kafka's a Country Doctor,Clarie Dmisek,1,
792,Sometimes in April,Jackie Hum,7,
770,"Best Exotic Marigold Hotel, The",Bradford Judkins,7,Recommande vivement.
368,"Keeping the Promise (Sign of the Beaver, The)",Kermit Heaker,3,
695,Strange Planet,Hilary Mulvaney,4,
483,Blood Simple,Bruis Jozwiak,7,A revoir.
141,"Dark Side of the Sun, The",Quinton Windeatt,0,
479,"Last Ferry, The (Ostatni prom)",Karl Darco,3,
511,California Conquest,Gwenny Philot,8,
260,"What's New, Pussycat",Howie Sivell,1,Assez décevant.
866,Pauline détective,Letti Jenkinson,0,
834,Monogamy ,Angel Abramovicz,1,
240,"Marseillaise, La",Pattie Slingsby,1,Très satisfait du contenu.
784,Harry Potter and the Goblet of Fire,Genna Morena,8,
318,"Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?, The",Edwin MacMaykin,3,
582,Karen Cries on the Bus,Beale Zorzetti,4,
318,Riley Rewind,Tana Durbyn,5,
783,Kaspar Hauser,Fae Allender,7,
107,"Aristocats, The",Jerald Bletcher,7,
293,Alabama's Ghost,Royall Normanton,7,
460,Right America: Feeling Wronged - Some Voices from the Campaign Trail ,Grantley Haseldine,3,A revoir.
1070,"King in New York, A",Ilsa Choldcroft,0,
437,"Big Heat, The",Kennan Muzzollo,3,
998,Mad Love (Juana la Loca),Joice Spowage,8,
344,When a Stranger Calls,Devon Bohler,6,Excellent travail de création.
321,"Crime of Monsieur Lange, The (Le crime de Monsieur Lange)",Germain Newns,5,
254,They Bite,Cristian McMennum,6,
233,Malice in Wonderland,Ethel Pocklington,8,
821,Sammy and Rosie Get Laid,Daryle Twopenny,6,
1005,Combat Girls (Kriegerin),Betta Vuitte,3,
49,Berlin Express,Godfree Parradine,2,
173,Aqua Teen Hunger Force Colon Movie Film for Theaters,Agnes Bunch,2,
723,Valiant,Stepha Boothman,4,
1062,Viva Las Vegas,Jehu Pickerin,6,
188,"Liberation of L.B. Jones, The",Amie Bereford,3,
312,Before Sunset,Haley Flaws,10,
733,"Rape of Europa, The",Bob Powe,2,
523,Bad Luck (Zezowate szczescie),Munroe Duggary,7,
597,Witches' Hammer (Kladivo na carodejnice) ,Maximilian Gleasane,10,
906,Pink Floyd: The Wall,Ebeneser Wheatley,9,
812,"Second Time Around, The",Abraham Grgic,2,
527,Manuel on the Island of Wonders (Manoel dans l'île des merveilles),Klarrisa Mulrooney,7,Correct mais sans plus.
709,Stuck Between Stations,Fabian Coulthard,0,
628,Romance on the High Seas,Kendre Gaynesford,0,
173,Dune,Marten Sweeting,0,Très satisfait du contenu.
36,"Love Trap, The",Chic Antusch,5,Pourrait être amélioré.
537,Darkness Falls,Ashlan Moakson,1,
336,Derailed,Simeon Caro,2,
291,Leviathan,Erhard Maudlen,3,
996,Wake in Fright,Kandy Tunnacliffe,6,
554,"Mosquito Net, The (La mosquitera)",Minnaminnie Filippone,6,
529,I as in Icarus (I... comme Icare),Timmy Alderson,8,
993,Dr. T and the Women,Gonzalo Paolicchi,0,
777,Mr. Accident,Demetre Prentice,1,
881,"Negotiator, The",Martita Yearn,10,
926,Ten Minutes Older,Galen McCourtie,10,
617,Wavelength,Toinette Ilieve,6,
489,Harakiri (Seppuku),Mark Padgett,3,
442,Jesus of Montreal (Jésus de Montréal),Mathew Joul,6,
541,Valentine's Day,Fayette Birds,0,
38,"Net 2.0, The ",Ambrosi Balfour,6,Super intéressant.
874,"Truth of Lie, The (Die Wahrheit der Lüge)",Brunhilde Cattellion,8,
995,"Ruins, The",Ermina Warlton,3,
830,Side Effects,Tully Faulconer,4,Super intéressant.
967,Louis Cyr: The Strongest Man in the World,Vasilis Shurlock,5,A revoir.
884,S.P.L.: Kill Zone (Saat po long),Brina Claffey,5,
1016,Bleak Night,Dieter Corballis,4,
702,It Happens Every Spring,Archibaldo Jellis,3,
1047,Which Way to the Front?,Anne Waything,10,
54,"Reckoning, The",Dulci Wild,3,
319,Kink,Timothea Westley,2,
556,Die,Grover Jendrach,6,
396,"Human Comedy, The",Rick Kopp,2,
803,Boys and Girls,Kaspar Boodle,4,
368,"Kid With a Bike, The (Le gamin au vélo)",Kalina Sell,0,
505,Thunderheart,Jeffy De Roos,4,
857,She Creature (Mermaid Chronicles Part 1: She Creature),Ewart Gioani,0,
148,Reclaim,Neale Bolderstone,5,
192,In Like Flint,Myriam Lindores,4,
437,Sydney (Hard Eight),Lina Spreull,8,
655,Black Mask (Hak hap),Van Jullian,9,
488,"Homecoming, The",Ugo Bront,6,
738,The Runner from Ravenshead,Raye Ilyas,8,
316,Saints and Soldiers: The Void,Bianka Tomaskunas,1,
780,PoliWood,Shelby Dingle,7,
598,"Travelling Players, The (O thiasos)",Garrard Laying,7,Correct mais sans plus.
715,"Ungentlemanly Act, An",Kris Teulier,5,
410,"Story of Marie and Julien, The (Histoire de Marie et Julien)",Lita Hannum,5,
890,"Oslo, August 31st (Oslo, 31. august)",Dall Huttley,0,Excellent travail de création.
546,"What's New, Pussycat",Howie Sivell,9,
774,America: Imagine the World Without Her,Marita Vedishchev,0,
887,Just Buried,Taryn Huggen,2,
816,"House on Carroll Street, The",Danna Fibbens,4,
787,Syriana,Cyb Jatczak,8,
700,"Lady of Chance, A",Nevile Wolverson,6,
795,Auschwitz: The Nazis and the 'Final Solution',Oates Bourgour,6,
468,Gravity,Sheffield Romand,5,Recommande vivement.
481,"Gift, The",Miran Pasticznyk,6,
657,I'll Never Forget What's'isname,North Rydeard,1,Assez décevant.
514,Major League II,Jojo Menichino,3,Super intéressant.
827,Thomas in Love (Thomas est Amoureux),Raimundo Cosser,6,
339,Exit,Connie Claydon,4,
991,Cowards Bend the Knee (a.k.a. The Blue Hands),Shelby Larvor,3,Super intéressant.
959,Thousands Cheer,Eugen Hinrich,2,
540,Scandal (Shubun),Nelie Vase,9,
169,Moon Man,Opalina Philcox,10,
704,Darkness Falls,Ashlan Moakson,0,
483,"Exploding Girl, The",Daisi Chesney,10,
87,Dead Presidents,Annice Franck,1,Pourrait être amélioré.
330,Moonrise,Bevan Bagot,3,
1064,Quest for Camelot,Dun Gilmore,0,
271,Secrets of Eden,Hersch Parzizek,1,
1045,Let's Be Cops,Gussi Hurburt,8,
132,"Beautiful Person, The (La belle personne)",Dinnie Brandassi,10,
32,Bridge of Dragons,Jenica Daville,1,
23,"Maltese Falcon, The (a.k.a. Dangerous Female)",Audie Slora,3,
886,Charlie Brown's Christmas Tales,Emily Baldock,5,
154,"Old Lady and the Pigeons, The (La vieille dame et les pigeons)",Daniella Leverson,6,
786,How to Murder Your Wife,Willie Bunstone,3,
731,Keep the River on Your Right: A Modern Cannibal Tale,Prudi Rutherford,5,Excellent travail de création.
287,One Sunday Afternoon,Garnette Vida,0,
478,Once Upon a Time in Phuket (En gång i Phuket),Hinda Frostdick,0,Assez décevant.
574,My Summer of Love,Doris Ondracek,1,
582,Reckless,Gwyneth Beaston,2,Excellent travail de création.
451,Back to the Future,Skipper Duckworth,4,
347,Traffic (Trafic),Cynthy Wharf,8,
503,I Spit on Your Grave,Frank Doxsey,1,
415,Gods of the Plague (Götter der Pest),Horatio Geroldi,5,Recommande vivement.
19,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive),Izak Lohden,3,Assez décevant.
846,Death Defying Acts,Trudie Honig,2,
794,Musicwood,Auguste Knewstubb,4,Correct mais sans plus.
895,"Omega Code, The",Erie Barker,6,
191,Opposing Force,Caressa Bulbrook,7,Pourrait être amélioré.
715,Toys,Carmela Wakeling,10,Recommande vivement.
220,Ants in the Pants 2,Lonnie Speeks,1,
