idAAc,genre,prix,date_achat
324,Montres,49.99,5/16/2021
962,électroménager,4.19,7/11/2022
325,Jeux de société,4.29,
338,randonnée,49.99,1/28/2023
1188,Jouets éducatifs,89.99,
1239,Mobilier,299.99,
1085,Santé,29.99,10/15/2021
238,bagages,4.99,5/11/2025
83,Objets connectés,3.99,
398,Fitness,39.99,5/10/2023
1113,Café,5.99,2/13/2022
357,musculation,49.99,3/15/2023
969,Camping,15.99,
828,Décoration intérieure,9.99,
376,Entretien,249.99,10/12/2023
518,Café,9.99,8/21/2024
1066,nettoyage,8.49,
1070,Mobilier,3.29,9/12/2022
717,chambre,39.99,
673,Jardinage,25,12/16/2024
77,Cuisine,3.99,8/17/2020
550,Camping,2.49,
599,Montres,2.79,10/6/2024
167,Sports nautiques,2.89,
834,accessoires,1.29,11/18/2024
655,Parfums,49.99,2/7/2025
1273,Jeux de société,14.99,9/16/2023
223,Accessoires voiture,12.99,5/25/2021
393,Sport d’hiver,3.89,
329,Décoration intérieure,19.99,
708,Camping,29.99,5/18/2024
919,Vins,12.99,
1069,domotique,2.69,
691,Soins de la peau,6.49,11/22/2024
632,bagages,3.5,1/28/2022
1005,course à pied,5.99,4/15/2023
519,Chaussures,69.99,12/27/2021
865,Maquillage,1.99,2/11/2021
317,Sports d’équipe,29.99,
267,électroménager,14.99,
656,Literie,34.99,7/7/2020
549,bijoux,22.99,6/21/2022
1230,femme,3.99,
754,enfant,34.99,
1029,consoles,59.99,10/21/2021
1208,casques,39.99,
1015,Ordinateurs,22.99,5/14/2021
194,Smartphones,10.99,11/20/2024
1135,Maquillage,5.49,9/24/2021
1267,Entretien,3.99,6/11/2020
1178,Chaussures,39.99,6/16/2021
547,Ordinateurs,2.29,6/28/2020
1010,Entretien,4.99,3/1/2022
728,Produits bio,4.49,
1241,Camping,69.99,4/20/2021
112,Vins,2.99,5/7/2024
394,Smartphones,49.99,
540,Montres,2.79,7/20/2024
465,femme,49.95,5/1/2024
630,Literie,3.99,
708,outils de jardin,6.99,7/30/2022
1052,Yoga,1.99,12/23/2023
18,Café,3.49,
300,domotique,5.99,
181,Photo,3.99,3/16/2023
853,consoles,349.99,3/20/2022
681,randonnée,3.29,1/25/2025
1017,Jeux de société,19.99,5/29/2024
506,bijoux,29.99,9/21/2021
1074,thé,2.99,3/21/2025
1263,nettoyage,3.49,9/6/2021
197,bien-être,7.99,1/15/2022
13,bagages,54.99,10/20/2024
817,Pilates,34.99,9/9/2024
363,Chaussures,4.49,3/22/2021
55,Montres,34.99,
950,Montres,39.99,5/4/2024
836,Photo,3.49,7/9/2020
480,Sacs,39.99,
225,Jeux de société,19.99,9/4/2022
832,consoles,2.29,9/15/2021
164,outils de jardin,10.99,7/13/2022
740,Cuisine,27.99,9/17/2022
661,casques,5.29,4/26/2022
392,chambre,3.99,12/10/2020
358,Accessoires voiture,3.49,6/19/2024
441,Pilates,49.99,7/22/2023
702,électroménager,4.49,6/5/2020
185,Vêtements homme,9.99,5/28/2021
1048,bijoux,59.99,12/20/2023
862,Smartphones,2.49,11/30/2021
385,randonnée,3.49,
393,Montres,79.99,
293,Montres,39.99,5/27/2023
1126,casques,4.29,8/10/2022
409,Parfums,19.99,9/26/2020
375,musculation,4.99,9/21/2024
934,Jardinage,29.99,
945,musculation,5.99,
587,Produits bio,39.99,5/17/2022
626,Sport d’hiver,3.99,2/24/2022
900,Mobilier,12.99,12/23/2021
832,Running,149.99,10/13/2023
680,bagages,3.99,2/10/2021
77,Montres,18.99,1/8/2023
951,accessoires,34.99,2/14/2023
1119,bagages,14.99,6/23/2022
907,casques,4.49,8/15/2022
242,Maquillage,29.99,11/28/2024
473,Décoration intérieure,2.49,8/10/2020
1050,Ordinateurs,39.99,
585,Photo,29.99,12/30/2023
964,Sacs,4.29,5/15/2022
396,Entretien,2.49,4/5/2021
291,Vêtements bébé,19.99,4/7/2025
699,Mobilier,4.29,9/22/2022
984,Chaussures,69.99,12/27/2023
962,chambre,39.99,11/17/2023
401,Soins de la peau,2.49,10/13/2021
60,bagages,3.79,10/22/2024
849,Jardinage,34.99,9/3/2023
528,Photo,8.99,4/20/2025
662,Running,29.99,11/6/2021
1057,Puériculture,3.69,11/3/2021
722,électroménager,16.99,4/24/2023
1269,Café,3.79,6/15/2023
1127,bien-être,2.99,7/1/2023
570,Sacs,79.99,12/19/2022
214,Ordinateurs,2.99,7/4/2023
1253,bien-être,4.29,3/26/2022
424,chambre,2.99,5/21/2024
141,bien-être,19.99,
874,Alimentation vegan,4.29,11/22/2020
729,enfant,89.99,
46,Bricolage,2.49,6/20/2023
1076,Maquillage,5.49,
23,enfant,39.99,6/12/2022
575,consoles,12.99,
929,Chaussures,3.99,
725,Pièces détachées,2.99,10/12/2021
821,Produits bio,29.99,5/2/2021
927,Sports d’équipe,2.99,7/21/2024
209,Audio,15.99,5/31/2023
1182,Jouets éducatifs,49.99,6/18/2020
1265,Sports d’équipe,54.99,7/22/2024
735,accessoires,2.99,
99,Pilates,5.99,2/28/2021
404,bijoux,5.99,4/22/2021
1108,Maquillage,12.99,1/7/2021
671,Audio,3.29,11/16/2022
246,Soins de la peau,3.29,10/24/2021
1149,Camping,3.99,12/30/2021
925,femme,24.99,6/24/2024
926,Entretien,19.99,11/24/2020
458,Photo,54.99,
1282,enfant,5.49,1/22/2024
1180,Audio,129.99,1/29/2021
881,Pilates,4.29,12/3/2020
780,Maquillage,12.99,7/9/2021
304,Vêtements homme,49.99,10/28/2020
101,Yoga,25.99,
1165,Yoga,4.29,
562,Yoga,59.99,10/22/2021
614,Objets connectés,44.99,2/15/2025
495,Gaming,8.49,7/21/2023
126,Pilates,2.69,
1081,bagages,3.49,7/23/2021
969,électroménager,2.29,3/17/2023
1272,électroménager,199.99,3/6/2021
215,Sport d’hiver,3.99,8/18/2024
197,consoles,19.99,6/14/2023
703,domotique,4.99,6/2/2022
1134,Mobilier,2.59,8/20/2024
280,bagages,99.99,3/1/2025
256,Lunettes de soleil,58.99,6/8/2022
780,Chaussures,29.99,6/4/2020
456,Entretien,19.99,4/19/2022
231,Sports nautiques,129.99,2/27/2022
386,Soins de la peau,34.99,10/14/2024
203,Ordinateurs,3.99,
876,outils,79.99,7/2/2023
546,Cuisine,4.99,8/13/2023
541,Vins,19.99,11/21/2021
348,Soins de la peau,39.99,6/13/2022
626,randonnée,1.99,4/17/2022
289,Parfums,3.89,10/20/2021
946,Café,12.99,9/6/2024
317,Sport d’hiver,5.49,
1101,Gaming,12.99,12/22/2023
619,bagages,2.49,9/30/2022
237,Sports nautiques,149.99,2/12/2022
1255,chambre,9.99,12/23/2021
352,Lunettes de soleil,5.59,2/22/2025
1122,Literie,49.99,1/3/2023
821,Accessoires voiture,29.99,2/25/2021
900,Objets connectés,2.39,10/13/2024
173,randonnée,5.29,1/18/2022
1265,Produits bio,29.99,9/20/2023
555,Cyclisme,3.49,3/24/2024
56,accessoires,4.29,2/1/2024
116,outils de jardin,5.29,
950,Pièces détachées,9.99,6/17/2023
260,outils de jardin,5.29,
942,enfant,12.99,11/22/2021
1162,Jardinage,19.99,5/28/2024
1250,Montres,14.99,5/9/2025
812,Pilates,18.99,12/28/2020
862,Fitness,3.29,1/29/2025
757,électroménager,5.99,4/3/2025
1241,bagages,99.99,5/10/2022
836,Soins de la peau,3.99,10/5/2021
568,femme,79.99,6/1/2022
627,thé,49.99,8/13/2024
809,Jouets éducatifs,12.99,
1117,Running,2.49,10/18/2021
1269,casques,89.99,1/18/2025
1262,randonnée,54.99,7/30/2020
49,Jardinage,29.99,10/14/2022
1279,Jouets éducatifs,39.99,5/25/2021
405,Maquillage,139.99,9/30/2020
1287,Produits capillaires,4.5,9/24/2020
811,randonnée,4.49,
14,Cyclisme,5.99,6/20/2024
268,femme,4.99,2/13/2021
14,Audio,2.49,9/7/2022
928,Sports d’équipe,4.29,10/19/2022
607,Parfums,4.99,4/1/2021
518,bien-être,2.79,11/24/2024
1051,Produits capillaires,79.99,8/10/2023
17,Gaming,39.99,
532,électroménager,99.99,
367,casques,3.49,4/13/2024
1288,vidéo,4.29,10/26/2024
84,Maquillage,14.99,7/21/2020
1143,Vêtements bébé,39.99,7/29/2021
658,Produits bio,19.99,4/22/2021
594,Smartphones,2.99,9/5/2020
1232,femme,22.99,9/7/2024
371,Produits capillaires,39.99,
110,enfant,89.99,1/3/2021
756,Pilates,24.99,1/24/2025
521,casques,3.29,3/13/2021
172,Smartphones,49.99,6/25/2023
667,spiritueux,39.99,3/28/2023
431,Puériculture,12.99,
1082,Santé,39.99,12/27/2023
62,Objets connectés,24.99,4/22/2023
989,Sacs,59.99,10/20/2024
55,Café,14.99,9/13/2021
1007,vidéo,14.99,
826,enfant,24.99,3/9/2025
121,Fitness,4.49,6/22/2023
976,Sports d’équipe,19.99,9/28/2023
237,outils de jardin,89.99,5/8/2021
977,chambre,4.29,1/24/2023
204,Jeux de société,24.99,11/11/2020
629,électroménager,4.49,2/13/2024
392,Cuisine,29.99,5/29/2021
888,Audio,24.99,1/30/2024
755,outils,14.99,4/21/2023
1218,Produits bio,149.99,4/27/2022
59,Ordinateurs,29.99,10/13/2023
906,Vêtements bébé,59.99,3/17/2025
37,Accessoires voiture,2.49,8/9/2021
313,Parfums,99.99,3/6/2021
485,Pilates,34.99,8/9/2021
408,domotique,5.99,10/6/2021
995,Puériculture,3.59,7/23/2023
470,Pilates,59.99,
452,casques,4.29,9/5/2021
760,Fitness,3.79,2/29/2024
262,bien-être,8.99,2/27/2022
648,chambre,19.99,
1193,randonnée,34.99,
262,enfant,89.99,8/29/2021
1070,Vêtements homme,29.99,3/8/2021
573,bien-être,12.99,3/2/2023
26,Sports d’équipe,5.49,4/25/2023
244,Objets connectés,8.99,8/6/2020
586,Sacs,99.99,8/26/2022
145,spiritueux,5.99,10/21/2023
1096,Santé,3.99,3/19/2024
535,Café,6.49,6/7/2022
225,Fitness,3.99,11/29/2024
959,Pilates,3.79,11/30/2023
1048,Café,29.99,7/9/2022
808,nettoyage,8.99,3/11/2022
431,accessoires,15.99,
333,Bricolage,24.99,1/19/2021
1233,femme,29.99,12/20/2022
510,chambre,3.79,
120,Literie,9.99,10/28/2024
589,Pilates,29.99,10/15/2021
552,thé,2.99,4/9/2022
1056,Café,1.99,3/31/2022
1237,Cyclisme,3.99,12/30/2022
534,Cyclisme,4.49,6/22/2020
196,musculation,12.99,
142,Sports d’équipe,3.39,12/2/2024
414,Camping,12.99,11/3/2023
873,course à pied,39.99,1/22/2022
278,Chaussures,29.99,1/13/2023
1197,Ordinateurs,14.99,4/29/2022
1014,Objets connectés,34.99,
9,Santé,3.79,
523,Produits bio,39.99,6/8/2024
893,Cuisine,34.99,3/1/2023
891,Gaming,59.99,5/11/2023
727,Pilates,19.99,
539,Jouets éducatifs,99.99,5/15/2023
1215,Jardinage,24.99,10/25/2023
47,Accessoires voiture,27.99,10/9/2024
674,tablettes,3.99,4/19/2021
1196,vidéo,24.99,8/2/2024
833,Pilates,14.99,1/31/2024
2,Sports d’équipe,29.99,1/28/2024
833,domotique,24.99,10/1/2023
646,Chaussures,2.99,
925,musculation,29.99,4/27/2021
329,Produits capillaires,9.99,
1238,chambre,34.99,1/13/2024
1096,nettoyage,22.99,10/25/2023
1207,Cyclisme,3.49,1/18/2022
582,Camping,1.99,7/22/2022
914,course à pied,4.29,
953,Objets connectés,24.99,9/6/2021
397,accessoires,10.99,11/27/2020
637,tablettes,24.99,
832,Camping,2.49,9/28/2021
1256,bijoux,3.29,9/29/2022
685,outils de jardin,19.99,4/26/2024
91,Maquillage,49.99,
775,Sports d’équipe,6.99,
594,Chaussures,14.99,8/8/2021
50,Mobilier,39.99,6/16/2022
740,Maquillage,3.79,1/14/2021
34,outils de jardin,89.99,10/19/2022
92,Sports d’équipe,5.29,5/22/2023
1123,Jeux de société,3.99,2/11/2025
504,Santé,29.99,
183,Sacs,19.99,7/14/2021
520,bijoux,12.99,8/22/2024
843,Literie,8.99,9/24/2020
1107,Audio,29.99,2/24/2021
99,Chaussures,3.99,
964,Maquillage,3.79,
1194,Café,14.99,9/5/2022
322,spiritueux,24.99,
678,Chaussures,3.29,6/7/2022
433,Bricolage,249.99,7/19/2023
426,Accessoires voiture,4.29,
1212,Fitness,39.99,5/16/2022
229,Entretien,39.99,4/20/2021
1265,Sports nautiques,3.99,6/30/2021
884,Sacs,14.99,4/29/2021
754,Jeux de société,22.99,7/28/2020
741,chambre,44.99,6/27/2024
768,Mobilier,29.99,12/12/2020
1269,Sports nautiques,39.99,5/1/2024
666,Pilates,29.99,4/10/2023
969,Fitness,9.49,1/23/2023
315,Lunettes de soleil,129.99,
428,Produits bio,2.99,6/10/2024
806,thé,3.49,4/27/2024
190,course à pied,3.29,6/28/2021
1180,Sports nautiques,5.99,10/19/2023
699,outils,29.99,12/27/2021
7,Smartphones,2.79,1/16/2021
178,Bricolage,2.29,8/1/2023
599,Café,59.99,9/16/2021
212,Puériculture,1.99,
1019,Objets connectés,29.99,9/17/2024
1027,Yoga,29.99,1/3/2025
1129,Parfums,4.99,1/19/2024
230,Fitness,24.99,
837,domotique,27.99,5/19/2025
1194,Sport d’hiver,29.99,
678,Camping,3.99,7/22/2021
345,Jeux de société,22.99,2/26/2023
984,outils de jardin,3.29,7/13/2023
509,Pilates,1.99,6/19/2021
467,Montres,4.99,1/25/2023
1079,chambre,4.29,1/30/2025
881,bagages,35.99,12/16/2023
195,électroménager,14.99,10/26/2020
680,Lunettes de soleil,5.29,3/11/2022
49,Cyclisme,4.29,4/15/2022
1201,Camping,3.49,7/17/2024
754,Photo,24.99,
751,outils,39.99,
179,Sport d’hiver,39.99,1/11/2023
1002,Soins de la peau,2.49,
926,Maquillage,49.99,9/27/2022
954,course à pied,2.99,6/5/2021
76,Literie,39.99,8/22/2021
1113,Montres,3.99,3/13/2025
848,randonnée,18.99,10/11/2020
787,Jouets éducatifs,39.99,6/17/2021
349,Vêtements bébé,1.99,1/30/2024
468,Sport d’hiver,3.49,10/8/2020
190,Lunettes de soleil,2.29,1/30/2022
222,bijoux,3.79,
1001,vidéo,5.99,3/13/2021
1099,Cuisine,15.49,10/15/2023
1245,outils de jardin,12.99,
1135,Gaming,4.99,9/7/2023
824,Lunettes de soleil,59.99,12/27/2021
1156,outils de jardin,3.99,5/19/2022
543,Lunettes de soleil,99.99,4/21/2024
1218,musculation,1.29,3/10/2023
428,Jouets éducatifs,5.49,7/13/2023
1131,Entretien,6.29,9/11/2024
1089,Bricolage,39.99,12/27/2024
1218,Sports nautiques,19.99,7/21/2023
729,bien-être,49.99,
69,Sacs,19.99,
535,Café,3.69,7/4/2023
355,Camping,89.99,8/3/2021
692,Pièces détachées,8.99,5/3/2025
809,outils,1.5,7/4/2022
5,Vêtements homme,29.99,
259,outils,5.89,4/29/2023
158,Sport d’hiver,4.29,
530,Santé,44.99,2/19/2021
594,Running,18.99,11/23/2021
521,Mobilier,19.99,8/28/2020
270,domotique,129.99,
993,Café,1.99,10/4/2021
1257,Audio,39.99,6/21/2021
391,Mobilier,99.99,12/5/2024
251,Cyclisme,3.79,7/12/2023
1036,Cuisine,3.79,7/2/2022
207,enfant,79.99,
699,Sport d’hiver,359.99,
1147,course à pied,9.99,3/8/2023
674,vidéo,4.29,3/2/2023
358,Vêtements bébé,5.99,
35,Café,1.49,5/31/2023
418,Camping,3.49,9/12/2023
1114,Mobilier,3.29,5/2/2024
1246,Lunettes de soleil,5.49,
611,Pilates,3.49,9/8/2022
742,bien-être,29.99,6/25/2020
688,Objets connectés,39.99,6/26/2020
3,bien-être,39.99,8/13/2024
984,Produits capillaires,99.99,10/27/2024
263,Café,19.99,5/29/2023
907,domotique,199.99,7/19/2021
590,Mobilier,3.29,1/5/2024
34,outils de jardin,39.99,10/7/2022
1217,Photo,3.29,
172,Puériculture,24.99,12/29/2020
876,Décoration intérieure,1.99,
735,nettoyage,4.49,7/29/2023
364,Vêtements homme,14.99,7/26/2023
3,femme,1.49,
1100,Running,22.99,
652,Cyclisme,45.99,4/7/2024
813,Pièces détachées,5.49,1/6/2024
572,Parfums,4.79,9/29/2021
20,Santé,22.99,
634,Literie,34.99,11/20/2023
466,Audio,249.99,
310,Cyclisme,2.29,4/7/2024
903,Literie,159.99,10/6/2021
1080,Vins,19.99,
154,Vêtements bébé,4.49,10/12/2021
341,Photo,3.49,4/20/2025
960,Produits capillaires,3.79,
917,Puériculture,89.99,8/13/2021
1072,Pièces détachées,3.39,
957,Sports nautiques,6.99,8/16/2020
229,nettoyage,69.99,11/15/2021
1179,Audio,1.29,5/2/2024
558,thé,2.99,
89,Sacs,3.29,9/28/2020
322,Pièces détachées,29.99,
623,Parfums,3.49,
210,Bricolage,99.99,
114,Accessoires voiture,89.99,1/28/2024
1155,vidéo,2.49,
893,outils de jardin,19.99,4/9/2025
1252,accessoires,25.99,1/17/2022
719,Décoration intérieure,1.99,
186,Pilates,59.99,7/27/2022
1132,Sacs,3.59,
773,Produits capillaires,5.49,
1020,Bricolage,34.99,9/27/2023
425,Sports nautiques,29.99,6/20/2021
1050,femme,199.99,
1086,Puériculture,34.99,11/24/2023
611,Ordinateurs,18.99,
68,Puériculture,3.49,
447,Parfums,99.99,
704,bagages,4.19,
339,Pièces détachées,34.99,8/22/2021
614,Lunettes de soleil,29.99,
1076,Parfums,2.99,
759,Gaming,3.99,
1063,Lunettes de soleil,9.99,8/27/2020
12,randonnée,3.79,8/28/2021
830,thé,3.49,12/19/2020
137,bijoux,12.99,9/10/2022
605,Running,18.99,6/30/2023
1005,outils de jardin,3.79,7/26/2021
305,musculation,6.49,10/18/2024
10,vidéo,3.29,2/13/2021
536,thé,39.99,11/19/2021
911,Produits capillaires,29.99,8/30/2024
558,Café,4.99,
117,domotique,34.99,10/12/2023
816,Audio,2.99,
522,Running,39.99,4/27/2021
564,Objets connectés,29.99,3/6/2021
1047,Audio,24.99,
975,Bricolage,4.19,
730,Jardinage,6.89,9/23/2024
1034,Sport d’hiver,39.99,5/23/2021
296,Literie,29.99,8/2/2021
591,thé,7.99,8/25/2024
154,randonnée,29.99,5/3/2022
722,Sports nautiques,2.99,5/21/2021
1127,spiritueux,39.99,11/12/2022
878,Sports nautiques,24.99,4/19/2023
737,Sports d’équipe,24.99,4/2/2023
1206,consoles,1.99,9/4/2020
967,Jouets éducatifs,12.99,5/18/2025
169,tablettes,39.99,
1087,outils de jardin,29.99,9/4/2021
583,femme,24.99,8/31/2024
860,Parfums,4.99,11/19/2024
722,Camping,12.99,3/25/2024
722,chambre,4.29,
785,nettoyage,39.99,2/16/2024
260,Parfums,8.99,
1141,Running,49.99,7/13/2021
1011,Montres,8.99,9/14/2020
242,Maquillage,19.99,12/25/2023
511,Camping,3.99,12/30/2021
1192,spiritueux,49.99,6/12/2021
898,Produits capillaires,3.99,12/3/2021
659,bijoux,49.99,4/19/2021
1160,Jardinage,19.99,1/14/2022
803,outils,9.99,
841,tablettes,49.99,
690,outils,1.39,11/1/2023
1190,Ordinateurs,29.99,5/18/2021
282,Mobilier,2.99,
706,consoles,10.99,9/11/2024
449,Pièces détachées,3.49,8/29/2021
189,Ordinateurs,3.49,
1094,Cuisine,49.99,2/1/2024
1149,Pièces détachées,25.99,
1049,Éclairage,2.99,4/6/2025
400,Parfums,8.99,
936,course à pied,34.99,4/17/2022
1207,randonnée,3.79,5/29/2022
976,vidéo,22,7/2/2020
971,Produits capillaires,19.99,10/31/2024
23,bagages,39.99,8/4/2024
389,Entretien,4.79,6/22/2024
863,vidéo,2.79,3/29/2024
1287,randonnée,3.49,12/19/2021
1161,course à pied,4.5,9/10/2020
331,Montres,4.29,
943,enfant,39.99,4/17/2025
815,bien-être,39.99,7/4/2022
236,Vêtements bébé,5.49,
203,domotique,19.99,
958,Accessoires voiture,2.99,9/21/2021
1112,Chaussures,24.99,5/16/2024
919,Jardinage,19.99,1/12/2022
428,Vêtements homme,3.29,11/15/2023
1107,Gaming,12.99,12/13/2020
751,Running,4.49,11/2/2020
703,Santé,14.99,8/12/2022
1145,Montres,3.29,3/13/2021
193,Chaussures,4.49,12/3/2022
148,Mobilier,5.29,10/1/2022
849,casques,39.99,5/19/2021
356,randonnée,14.99,6/17/2023
575,Running,34.99,4/17/2021
719,nettoyage,3.29,6/2/2024
747,Produits capillaires,89.99,10/9/2022
1239,Sports d’équipe,3.29,12/28/2021
669,Photo,24.99,
1013,Audio,3.49,2/17/2025
656,Yoga,14.99,2/22/2023
179,Photo,44.99,7/4/2023
1265,thé,49.99,12/2/2023
682,Café,8.99,5/26/2022
531,Objets connectés,1.89,
117,bijoux,3.99,9/18/2023
1174,consoles,19.99,1/6/2021
534,Accessoires voiture,34.99,
700,Sacs,89.99,7/15/2021
1121,Gaming,8.99,3/7/2025
331,Smartphones,14.99,7/19/2024
409,outils de jardin,89.99,9/17/2020
893,Cuisine,4.49,
210,Maquillage,2.49,3/12/2024
1047,Santé,39.99,
897,Maquillage,29.99,
610,Sport d’hiver,9.99,3/3/2023
855,musculation,3.99,
1272,bien-être,2.99,8/5/2024
25,Audio,2.99,4/19/2022
42,Produits capillaires,6.49,12/22/2021
931,Café,24.99,7/6/2021
69,Santé,39.99,10/16/2024
758,Photo,49.99,12/5/2021
998,vidéo,39.99,10/8/2024
184,Sacs,1.79,2/17/2023
326,domotique,4.29,
129,Chaussures,24.99,
192,accessoires,29.99,
1025,Pièces détachées,69.99,11/10/2020
648,Jardinage,79.99,6/2/2020
881,Running,29.99,9/1/2023
208,Cuisine,4.99,12/21/2024
75,enfant,24.99,3/2/2022
999,Éclairage,11.99,12/25/2024
793,chambre,8.99,3/24/2021
1105,tablettes,25.99,9/2/2024
1148,électroménager,2.69,4/8/2022
845,course à pied,24.99,10/17/2021
1024,enfant,129.99,4/23/2023
912,Mobilier,79.99,6/16/2020
391,Soins de la peau,3.29,
1141,Vêtements homme,22.99,1/17/2025
65,Yoga,64.99,9/1/2024
1286,Running,19.99,
357,Vêtements bébé,34.99,
87,Audio,4.49,10/11/2023
632,bien-être,9.49,11/30/2023
850,Literie,6.99,
742,enfant,49.99,10/13/2023
896,Jeux de société,89.99,8/9/2022
494,Pièces détachées,2.99,9/18/2024
1172,thé,3.79,4/4/2025
781,Vêtements homme,3.49,1/8/2022
390,Sports nautiques,19.99,
657,randonnée,24.99,1/22/2024
1173,Décoration intérieure,24.99,3/18/2024
188,outils de jardin,2.99,2/23/2023
701,Montres,3.49,5/12/2023
169,accessoires,39.99,
1168,Yoga,3.29,11/12/2022
1203,chambre,24.99,2/6/2022
605,Vêtements homme,12.99,1/24/2023
1070,Photo,29.99,
790,Alimentation vegan,19.99,12/26/2023
219,tablettes,9.99,6/9/2021
836,enfant,39.99,10/17/2021
824,domotique,4.99,6/15/2023
1214,Audio,3.29,4/15/2025
377,Gaming,49.99,5/30/2021
277,Puériculture,14.99,9/12/2020
227,Vêtements homme,24.99,9/16/2020
825,course à pied,0.99,3/23/2025
929,Produits capillaires,22.99,10/23/2024
501,Vins,59.99,6/12/2020
1146,Ordinateurs,14.99,
85,Entretien,6.99,1/13/2024
655,consoles,3.49,10/1/2021
699,Lunettes de soleil,6.99,
38,Running,8.99,3/6/2021
1188,Éclairage,3.99,12/25/2022
574,Objets connectés,149.99,3/18/2023
1039,Vêtements bébé,4.99,7/2/2023
453,Chaussures,49.99,10/31/2022
383,Sports nautiques,6.29,11/15/2021
1089,Produits capillaires,4.49,3/25/2022
523,Jouets éducatifs,11.99,9/9/2024
982,Jouets éducatifs,19.99,7/8/2020
374,Accessoires voiture,199.99,6/9/2023
113,Jouets éducatifs,12.99,8/21/2021
836,Alimentation vegan,49.99,6/15/2022
364,Chaussures,19.99,12/30/2020
357,Smartphones,2.99,6/2/2020
273,Accessoires voiture,22.99,
191,Camping,99.99,10/7/2022
469,Jardinage,89.99,5/15/2024
165,spiritueux,5.49,10/1/2022
365,Ordinateurs,3.99,
874,Bricolage,2.99,
762,domotique,199.99,6/19/2021
1285,Parfums,12.99,
1037,Décoration intérieure,89.99,12/31/2022
650,Jardinage,39.99,12/13/2020
700,femme,39.99,10/7/2020
199,Lunettes de soleil,22.99,4/3/2023
106,Smartphones,49.99,4/23/2025
1164,Lunettes de soleil,4.99,11/17/2022
269,Produits bio,9.99,9/28/2021
146,Cuisine,5.49,8/1/2020
775,Jeux de société,49.99,
319,course à pied,3.49,
513,musculation,3.29,
635,Running,49.99,11/20/2020
307,randonnée,149.99,
1107,Montres,29.99,7/7/2023
1179,Cyclisme,2.49,12/10/2021
56,domotique,29.99,7/13/2021
291,Éclairage,44.99,3/20/2022
694,outils,12.99,
431,Café,39.99,4/17/2023
1257,chambre,25.99,3/30/2023
1112,Bricolage,4.79,
628,Sports d’équipe,12.99,9/23/2022
628,Objets connectés,4.99,
714,Jardinage,25.99,
1039,Lunettes de soleil,99.99,5/25/2024
96,domotique,69.99,12/3/2020
97,Entretien,49.99,12/24/2020
619,Alimentation vegan,59.99,4/2/2022
662,Literie,9.99,7/25/2020
1022,enfant,7.99,8/25/2020
1193,outils de jardin,49.99,7/23/2020
376,tablettes,3.99,5/21/2025
547,bijoux,3.29,
804,Running,3.99,12/20/2020
85,Lunettes de soleil,18.99,7/31/2023
1269,Éclairage,3.79,3/5/2021
295,nettoyage,19.99,
1187,Photo,6.49,
480,Éclairage,2.79,
343,Fitness,24.99,9/6/2024
703,Smartphones,99.99,
201,Montres,12.99,8/30/2020
768,Ordinateurs,3.99,1/16/2021
355,consoles,1.49,11/26/2023
420,Puériculture,4.19,4/2/2022
792,Cyclisme,3.99,9/28/2024
270,Sports d’équipe,59.99,7/11/2021
647,Puériculture,29.99,5/8/2025
1234,Jardinage,1.5,12/12/2020
227,Accessoires voiture,3.69,8/10/2021
360,domotique,59.99,1/30/2022
92,Jeux de société,49.99,
68,Jouets éducatifs,29.99,7/27/2024
1055,domotique,12.99,9/22/2024
1113,Vêtements homme,3.49,3/3/2023
607,nettoyage,3.49,2/8/2021
800,Objets connectés,3.99,
1230,Sports nautiques,24.99,11/2/2020
840,Vins,19.99,3/12/2024
7,Fitness,2.99,12/10/2024
1267,Éclairage,29.99,6/20/2022
972,Accessoires voiture,49.99,3/2/2024
40,Chaussures,109.99,5/21/2022
190,randonnée,9.99,8/17/2024
913,outils,4.99,
138,domotique,39.99,9/12/2022
1244,Objets connectés,22.99,7/6/2020
940,Soins de la peau,39.99,5/5/2025
330,Yoga,29.99,
722,spiritueux,29.99,5/17/2022
1278,Pièces détachées,79.99,
350,tablettes,24.99,7/20/2024
121,Gaming,39.99,
880,course à pied,4.99,9/6/2021
1198,outils,5.49,5/3/2024
850,Sports nautiques,7.99,12/27/2021
307,bijoux,14.99,10/18/2021
477,Éclairage,24.99,2/10/2021
663,Montres,39.99,4/26/2025
223,Objets connectés,1.99,9/8/2022
874,bien-être,4.99,9/29/2023
463,Soins de la peau,4.99,
253,Bricolage,3.49,10/23/2020
875,domotique,2.79,11/23/2022
34,enfant,49.99,5/25/2020
837,Audio,15.99,7/10/2023
822,Décoration intérieure,4.49,12/27/2023
127,Cyclisme,4.29,5/4/2024
1234,Audio,24.99,6/15/2021
609,Alimentation vegan,3.49,
570,Photo,1.89,4/7/2024
422,Décoration intérieure,19.99,3/27/2023
637,chambre,19.99,
904,bien-être,7.99,12/6/2021
618,Chaussures,3.49,10/8/2020
1084,Running,19.99,
779,Chaussures,69.99,1/19/2022
310,Soins de la peau,9.99,12/14/2023
306,Mobilier,6.29,9/10/2023
597,Jardinage,99.99,
242,enfant,99.99,1/29/2022
1010,Vêtements bébé,15.99,2/25/2021
1132,bien-être,5.49,1/15/2022
742,Pièces détachées,29.99,9/20/2021
539,course à pied,5.99,11/25/2022
1037,Pièces détachées,5.79,9/23/2021
481,Pièces détachées,2.49,
952,Parfums,6.99,8/18/2022
